name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,2740,696134091.0,,parking,,,"POLYGON ((-76.9444214 39.0002645, -76.94435230000001 39.0001405, -76.9442967 39.0001556, -76.9442336 39.0001937, -76.9441786 39.00024, -76.9441485 39.0002817, -76.9441284 39.0003234, -76.94412029999999 39.0003542, -76.94435300000001 39.0003792, -76.9443067 39.0003109, -76.9444214 39.0002645))",POINT (-76.9442725266033 39.00026898673542),389.2,4
Leonardtown Housing9,151,23988858.0,,apartments,,,"POLYGON ((-76.9325326 38.9825074, -76.93249230000001 38.9826111, -76.9325731 38.9826299, -76.93252459999999 38.9827565, -76.9324441 38.982737, -76.9324316 38.9827806, -76.9324051 38.9828471, -76.9324836 38.9828667, -76.9325068 38.9828123, -76.9325888 38.9827741, -76.9326566 38.9827875, -76.932705 38.9826607, -76.9326356 38.9826475, -76.9325908 38.9825846, -76.9326149 38.9825274, -76.9325326 38.9825074))",POINT (-76.93256123565448 38.9826995966197),388.4,39
,2554,613935778.0,,yes,,,"POLYGON ((-76.948047 38.9779735, -76.9479437 38.9779472, -76.9479577 38.9779139, -76.94798059999999 38.9779197, -76.9479963 38.9778822, -76.94811730000001 38.9779131, -76.9481452 38.9778466, -76.9482294 38.977868, -76.94818239999999 38.9779803, -76.9481768 38.9779788, -76.9481435 38.9780583, -76.9481639 38.9780635, -76.9481346 38.9781336, -76.948008 38.9781012, -76.9480342 38.9780388, -76.948021 38.9780354, -76.948047 38.9779735))",POINT (-76.94809728746569 38.97798225218206),385.2,44
Prince George's Hall,116,23987796.0,,yes,,,"POLYGON ((-76.9415906 38.9825433, -76.9415906 38.9826281, -76.94196340000001 38.9826281, -76.9420629 38.9826281, -76.9420628 38.9825433, -76.94183870000001 38.9825448, -76.9415906 38.9825433))",POINT (-76.94182668953474 38.9825860753544),381.5,37
Graduate Garden Apartment Complex4,334,26764864.0,,yes,,,"POLYGON ((-76.9403281 38.9787312, -76.94038500000001 38.9786564, -76.9402812 38.9786087, -76.9401898 38.9785666, -76.9401986 38.9785549, -76.94009320000001 38.9785064, -76.9399959 38.9784616, -76.93998499999999 38.9784759, -76.9399411 38.9785335, -76.9401336 38.978622, -76.9401225 38.9786366, -76.9403281 38.9787312))",POINT (-76.94016430605028 38.97859676230609),380.6,45
Lot N,229,25168388.0,,parking,,,"POLYGON ((-76.94823599999999 38.9930014, -76.9481676 38.9929721, -76.948482 38.9925282, -76.9485504 38.9925575, -76.9484071 38.9927598, -76.94823599999999 38.9930014))",POINT (-76.94835899619723 38.9927647992068),380.3,20
Burger King,459,227830305.0,,fast_food,,,"POLYGON ((-76.93252649999999 38.9952498, -76.932301 38.9952041, -76.9323559 38.9950401, -76.9325815 38.9950858, -76.93252649999999 38.9952498))",POINT (-76.93244122907568 38.99514494476653),379.6,15
,1382,613050190.0,,yes,,,"POLYGON ((-76.9430708 38.9791145, -76.943066 38.979121, -76.94304769999999 38.9791127, -76.94305249999999 38.9791062, -76.9429829 38.9790745, -76.94298019999999 38.9790667, -76.9429974 38.9790435, -76.9429923 38.9790412, -76.9430141 38.9790119, -76.9429864 38.9789993, -76.9430456 38.97892, -76.9431234 38.9789554, -76.94311260000001 38.9789699, -76.9431246 38.9789754, -76.943151 38.9789399, -76.94326909999999 38.9789936, -76.94321239999999 38.9790697, -76.94321890000001 38.9790727, -76.9431842 38.9791192, -76.9431792 38.979117, -76.9431531 38.9791519, -76.9430708 38.9791145))",POINT (-76.9431152067331 38.9790321772475),379.0,45
Crane Aquaculture Building,470,235770836.0,,yes,,,"POLYGON ((-76.94040339999999 39.0044296, -76.94046849999999 39.0042048, -76.9402724 39.0041705, -76.9402431 39.004272, -76.9402979 39.0042816, -76.94026220000001 39.004405, -76.94040339999999 39.0044296))",POINT (-76.94035338201805 39.00429310873057),376.7,5
,898,612767790.0,,yes,,,"POLYGON ((-76.9425768 38.9958914, -76.9425777 38.9954758, -76.94265849999999 38.9954759, -76.942672 38.9954759, -76.9426711 38.9958915, -76.9425768 38.9958914))",POINT (-76.94262439979906 38.99568365357877),376.6,13
Graduate Garden Apartment Complex2,331,26764855.0,,yes,,,"POLYGON ((-76.9411032 38.9790801, -76.9411582 38.9790072, -76.9410513 38.9789585, -76.9408581 38.9788704, -76.94075890000001 38.9788251, -76.9407039 38.978898, -76.9411032 38.9790801))",POINT (-76.94093104124856 38.97895261668089),375.9,45
Graduate Garden Apartment Complex3,332,26764856.0,,yes,,,"POLYGON ((-76.9406561 38.9789891, -76.9407101 38.9789167, -76.9406103 38.9788717, -76.94040579999999 38.9787795, -76.9403101 38.9787364, -76.94025480000001 38.9788098, -76.9406561 38.9789891))",POINT (-76.9404822275126 38.97886275286942),375.3,45
McDonald's,413,220410640.0,,fast_food,,,"POLYGON ((-76.932999 38.9922914, -76.932991 38.9922866, -76.9328565 38.9922063, -76.93289780000001 38.9921645, -76.9328857 38.9921572, -76.9329912 38.9920505, -76.9330633 38.9920935, -76.9330732 38.9920834, -76.9331375 38.9921218, -76.9331274 38.992132, -76.9331589 38.9921508, -76.9330516 38.9922595, -76.93303830000001 38.9922515, -76.932999 38.9922914))",POINT (-76.93300648326685 38.9921708080014),375.1,23
,1243,613049828.0,,yes,,,"POLYGON ((-76.93423540000001 38.9799067, -76.9339421 38.9798401, -76.93395150000001 38.979815, -76.9339439 38.9798133, -76.9339793 38.9797183, -76.9341335 38.9797533, -76.93413200000001 38.9797572, -76.934286 38.9797922, -76.9342554 38.9798741, -76.9342482 38.9798724, -76.93423540000001 38.9799067))",POINT (-76.93410928970044 38.97981339764249),374.9,38
Byrd Stadium Maintenance,175,24304932.0,,university,,,"POLYGON ((-76.9458709 38.9903785, -76.9460239 38.9902106, -76.94587129999999 38.9901266, -76.9458046 38.9901998, -76.9457183 38.9902946, -76.9458709 38.9903785))",POINT (-76.94587109433209 38.99025256310657),369.8,20
Leonardtown Housing,149,23988848.0,,apartments,,,"POLYGON ((-76.9330691 38.983059, -76.9329906 38.9830402, -76.9330078 38.9829818, -76.9329832 38.9829265, -76.9328902 38.9829024, -76.932936 38.9827784, -76.9330144 38.9827991, -76.93309000000001 38.9827653, -76.9331124 38.9827067, -76.93318789999999 38.982722, -76.93315080000001 38.9828259, -76.9330703 38.9828103, -76.9330271 38.9829328, -76.9331021 38.9829555, -76.9330691 38.983059))",POINT (-76.93303312188249 38.98286989104466),368.0,39
,2304,613935283.0,,yes,,,"POLYGON ((-76.9479724 38.9856492, -76.94797459999999 38.9855188, -76.9482869 38.9855221, -76.94828579999999 38.9855884, -76.94823940000001 38.9855879, -76.9482383 38.985652, -76.9479724 38.9856492))",POINT (-76.94811922182632 38.98558292524946),362.9,28
Golf Course Maintenance,294,25650238.0,,yes,,,"POLYGON ((-76.9531456 38.9974361, -76.9533344 38.9972827, -76.9532057 38.9971893, -76.9530168 38.9973494, -76.9531456 38.9974361))",POINT (-76.95317590235206 38.99731376016934),357.4,11
,1641,613093116.0,,yes,,,"POLYGON ((-76.94526620000001 38.9776096, -76.9453238 38.977548, -76.9452309 38.9774951, -76.94527840000001 38.9774444, -76.9452388 38.9774219, -76.945303 38.9773532, -76.9454204 38.9774201, -76.94540739999999 38.977434, -76.9454645 38.9774666, -76.94544070000001 38.977492, -76.9454796 38.9775142, -76.9454156 38.9775827, -76.94537 38.9775567, -76.94534760000001 38.9775807, -76.9453771 38.9775975, -76.9453312 38.9776467, -76.94526620000001 38.9776096))",POINT (-76.94534767497053 38.97749189377519),357.4,44
,1714,613093273.0,,yes,,,"POLYGON ((-76.94157800000001 38.9767841, -76.9415046 38.9767195, -76.94175389999999 38.9765474, -76.94186620000001 38.9766465, -76.94176450000001 38.9767168, -76.9417493 38.9767033, -76.94169290000001 38.9767422, -76.9416691 38.9767212, -76.94157800000001 38.9767841))",POINT (-76.94169026246723 38.976668183884),356.5,45
Horse Barn,200,24924851.0,,barn,,,"POLYGON ((-76.9408127 38.9918264, -76.9408183 38.9918168, -76.9408875 38.9916994, -76.9409524 38.9915891, -76.9408248 38.991543, -76.9406852 38.9917801, -76.9407291 38.9917978, -76.9408127 38.9918264))",POINT (-76.9408185549504 38.99168500419269),353.8,21
,2426,613935502.0,,yes,,,"POLYGON ((-76.9511449 38.979907, -76.9511084 38.9798266, -76.9511031 38.979828, -76.9510879 38.9797944, -76.9510995 38.9797912, -76.95109619999999 38.9797845, -76.9510904 38.9797861, -76.9510037 38.979724, -76.9511028 38.9796404, -76.9511687 38.9796875, -76.95113980000001 38.9797121, -76.9511555 38.9797233, -76.951134 38.9797417, -76.95113859999999 38.9797804, -76.95115010000001 38.9797772, -76.9511627 38.9798049, -76.95130930000001 38.9797644, -76.95135500000001 38.9798653, -76.95124079999999 38.9798968, -76.9512342 38.9798824, -76.9511449 38.979907))",POINT (-76.95117687050193 38.97979338382927),353.8,35
,426,227786178.0,,residential,,,"POLYGON ((-76.9493246 38.977408, -76.94923249999999 38.9772745, -76.9492474 38.9772682, -76.9491795 38.9771697, -76.94926169999999 38.9771352, -76.9492831 38.9771663, -76.9493485 38.9771388, -76.9494014 38.9772154, -76.9493533 38.9772356, -76.9493676 38.9772563, -76.94935940000001 38.9772598, -76.94937400000001 38.9772809, -76.9494136 38.9772643, -76.9494203 38.9772739, -76.94938740000001 38.9773, -76.9493904 38.9773043, -76.94941420000001 38.9773007, -76.9494353 38.9772962, -76.94944169999999 38.9773055, -76.9494019 38.9773223, -76.9494304 38.9773635, -76.9493246 38.977408))",POINT (-76.94931450354419 38.97726184914207),352.7,43
,1786,613094010.0,,yes,,,"POLYGON ((-76.9423391 38.9775462, -76.9423688 38.9774775, -76.9423941 38.9774841, -76.94240910000001 38.9774494, -76.942386 38.9774433, -76.9423784 38.9774318, -76.942385 38.9774165, -76.94239880000001 38.9774094, -76.9424229 38.9774158, -76.9424325 38.9773937, -76.94236479999999 38.9773759, -76.9423874 38.9773236, -76.942485 38.9773493, -76.9424903 38.977337, -76.942605 38.9773673, -76.9425868 38.9774095, -76.94259529999999 38.9774118, -76.9425729 38.9774637, -76.94256420000001 38.9774615, -76.9425451 38.9775054, -76.94247180000001 38.9774861, -76.94246459999999 38.9775027, -76.9424724 38.9775048, -76.9424427 38.9775735, -76.9423391 38.9775462))",POINT (-76.94246752734966 38.9774382685958),352.4,45
Cornerstone,377,93686233.0,,bar,,,"POLYGON ((-76.93769450000001 38.9806471, -76.9376958 38.9807409, -76.9376955 38.980746, -76.9376948 38.9807506, -76.9376901 38.9807522, -76.93768470000001 38.9807517, -76.93744100000001 38.9806992, -76.937445 38.9806856, -76.9373686 38.9806679, -76.9373994 38.9805835, -76.9374321 38.9805901, -76.93743859999999 38.9805708, -76.9376195 38.9806059, -76.9376118 38.9806286, -76.93769450000001 38.9806471))",POINT (-76.9375412113213 38.98065948103111),350.8,38
,2485,613935610.0,,yes,,,"POLYGON ((-76.9531616 38.9827131, -76.95314639999999 38.9826405, -76.9531222 38.9826436, -76.9531101 38.982586, -76.953276 38.9825648, -76.9532882 38.9826227, -76.9532694 38.9826251, -76.9532754 38.9826537, -76.95329409999999 38.9826513, -76.95329940000001 38.9826764, -76.9532818 38.9826786, -76.9533064 38.982796, -76.95314 38.9828172, -76.9531193 38.9827185, -76.9531616 38.9827131))",POINT (-76.95321084871085 38.98269238606321),349.4,35
,1746,613093644.0,,yes,,,"POLYGON ((-76.94169340000001 38.9772968, -76.941771 38.9772549, -76.9418696 38.9773661, -76.941864 38.9773691, -76.9418944 38.9774033, -76.9417055 38.9775053, -76.94160340000001 38.9773902, -76.94172020000001 38.9773271, -76.94169340000001 38.9772968))",POINT (-76.94175008002068 38.97738534298195),348.9,45
,1194,613049706.0,,yes,,,"POLYGON ((-76.94502060000001 38.9777959, -76.9451009 38.9777461, -76.9451823 38.9778202, -76.9450774 38.9778905, -76.9451724 38.9779769, -76.9450891 38.9780327, -76.9449197 38.9778786, -76.9449539 38.9778557, -76.9449501 38.9778522, -76.9450239 38.9777989, -76.94502060000001 38.9777959))",POINT (-76.94506148190203 38.97788562637307),348.4,44
,541,375608482.0,,yes,,,"POLYGON ((-76.93309410000001 38.9904634, -76.932958 38.9904183, -76.9330739 38.990207, -76.93314359999999 38.9902301, -76.9331588 38.9902023, -76.9332252 38.9902243, -76.93309410000001 38.9904634))",POINT (-76.93309004029688 38.99032869173384),347.5,23
,884,612765073.0,,yes,,,"POLYGON ((-76.9592571 38.9926256, -76.9592395 38.9926033, -76.95922590000001 38.9926098, -76.9591949 38.9925704, -76.95915309999999 38.9925905, -76.9592128 38.9926117, -76.959205 38.9926249, -76.9589764 38.9925437, -76.9590082 38.9925143, -76.95901790000001 38.9925205, -76.95904539999999 38.992497, -76.9590627 38.9925088, -76.9590705 38.9925472, -76.9591078 38.9925483, -76.95911359999999 38.9925351, -76.95913400000001 38.9925253, -76.9591496 38.9925287, -76.95916769999999 38.99252, -76.9591573 38.9925068, -76.9591732 38.9924992, -76.9591855 38.9925148, -76.95931210000001 38.992454, -76.95932449999999 38.9924697, -76.9593607 38.9924523, -76.95936380000001 38.9924561, -76.9593915 38.9924428, -76.9594055 38.9924605, -76.9593764 38.9924745, -76.95941910000001 38.9925286, -76.9593229 38.9925749, -76.9593339 38.9925888, -76.9592571 38.9926256))",POINT (-76.95923212308973 38.99253938248664),346.5,18
,1306,613049937.0,,yes,,,"POLYGON ((-76.9441415 38.979616, -76.944247 38.9794727, -76.9443315 38.9795106, -76.94430730000001 38.9795435, -76.9443502 38.9795628, -76.94433119999999 38.9795887, -76.94434889999999 38.9795966, -76.9443783 38.9795566, -76.9444362 38.9795826, -76.9444053 38.9796246, -76.9444221 38.9796322, -76.94436140000001 38.9797146, -76.9441415 38.979616))",POINT (-76.94429059594721 38.97959900941519),344.5,36
Pizza Hut,460,227830306.0,,restaurant,,,"POLYGON ((-76.931032 38.9999246, -76.9308171 38.9999074, -76.9308389 38.9997426, -76.9310538 38.9997598, -76.931032 38.9999246))",POINT (-76.93093545000001 38.9998336),343.9,15
,356,78456669.0,,retail,,,"POLYGON ((-76.9376006 38.9816966, -76.9376087 38.9815861, -76.9373083 38.9815256, -76.937268 38.9816299, -76.9374591 38.981668, -76.9376006 38.9816966))",POINT (-76.93744613537606 38.98161038920017),341.2,38
,2165,613934977.0,,yes,,,"POLYGON ((-76.9536246 38.9814487, -76.9536301 38.9813825, -76.9536688 38.9813845, -76.9536712 38.9813549, -76.9536557 38.9813541, -76.95366129999999 38.9812856, -76.9538584 38.9812954, -76.9538505 38.9813924, -76.9538774 38.9813938, -76.9538719 38.9814611, -76.9536246 38.9814487))",POINT (-76.95375490698393 38.98137737713869),340.5,35
,1208,613049725.0,,yes,,,"POLYGON ((-76.9456404 38.9799341, -76.945708 38.979892, -76.9457232 38.9799069, -76.9457299 38.9799027, -76.9458207 38.9799913, -76.9455945 38.9801324, -76.9455008 38.9800409, -76.9456526 38.9799461, -76.9456404 38.9799341))",POINT (-76.94566140792588 38.9800125363311),338.5,36
,432,227786220.0,,residential,,,"POLYGON ((-76.9480914 38.9770299, -76.9480427 38.9769933, -76.94803210000001 38.9769994, -76.9479427 38.9769352, -76.9479576 38.9769197, -76.9479214 38.9768876, -76.9480188 38.9768012, -76.94814479999999 38.9768925, -76.9481088 38.9769321, -76.9481346 38.9769464, -76.9482119 38.9769708, -76.9481809 38.9770495, -76.9480914 38.9770299))",POINT (-76.94806368262431 38.97693096394752),337.6,44
,622,612732071.0,,yes,,,"POLYGON ((-76.9346666 39.0045317, -76.9346729 39.004474, -76.93473520000001 39.0044782, -76.9347475 39.0043655, -76.9346882 39.0043616, -76.9346946 39.0043032, -76.9348438 39.0043131, -76.9348414 39.0043344, -76.9348918 39.0043377, -76.9348755 39.0044872, -76.934815 39.0044832, -76.9348087 39.0045411, -76.9346666 39.0045317))",POINT (-76.93478611009921 39.00441933007316),334.4,6
,1142,613049561.0,,yes,,,"POLYGON ((-76.93219499999999 38.9806078, -76.93217129999999 38.9806023, -76.932168 38.9806111, -76.9320718 38.9805891, -76.9321027 38.9805067, -76.9320855 38.9805027, -76.932097 38.9804718, -76.93211549999999 38.9804761, -76.9321575 38.9803734, -76.9322355 38.9803912, -76.932227 38.9804137, -76.93224189999999 38.9804171, -76.9322389 38.980425, -76.93226869999999 38.9804318, -76.9322535 38.9804722, -76.93222280000001 38.9804652, -76.9321893 38.9805546, -76.9322167 38.9805609, -76.9322299 38.9805259, -76.9323243 38.9805475, -76.93228999999999 38.9806391, -76.9321916 38.9806166, -76.93219499999999 38.9806078))",POINT (-76.93219055952467 38.98051988174549),334.4,39
,2198,613935042.0,,yes,,,"POLYGON ((-76.9573755 38.985971, -76.9574496 38.9859308, -76.9574539 38.9859357, -76.9575011 38.9859089, -76.95749739999999 38.9858855, -76.9577075 38.985865, -76.9577309 38.9860103, -76.9576249 38.9860207, -76.9576181 38.9859785, -76.957588 38.9859815, -76.95758650000001 38.9859722, -76.9575124 38.9859794, -76.9575119 38.9859759, -76.9574968 38.9859838, -76.9575007 38.9859882, -76.95742660000001 38.9860284, -76.9573755 38.985971))",POINT (-76.95758073164414 38.98594559111062),330.9,26
,435,227786243.0,,residential,,,"POLYGON ((-76.9492304 38.9769315, -76.9493001 38.9767792, -76.9493688 38.9767983, -76.9493762 38.9767819, -76.94955280000001 38.9768312, -76.9495426 38.9768535, -76.94960930000001 38.9768721, -76.9495847 38.9769258, -76.9494716 38.9768943, -76.94946299999999 38.9769132, -76.9493808 38.9768903, -76.9493901 38.9768701, -76.9493585 38.9768613, -76.9493155 38.9769552, -76.9492304 38.9769315))",POINT (-76.94940333929091 38.97686233975232),330.6,43
,576,513350287.0,,house,,,"POLYGON ((-76.94019249999999 38.9776424, -76.9398982 38.9775846, -76.93993709999999 38.9774652, -76.94006760000001 38.9774908, -76.940062 38.977508, -76.9402257 38.9775401, -76.94019249999999 38.9776424))",POINT (-76.94005765554145 38.97755712166984),330.6,45
,611,612732030.0,,yes,,,"POLYGON ((-76.932946 39.0034689, -76.93291240000001 39.0034669, -76.93278340000001 39.0034482, -76.93277999999999 39.0034625, -76.9326623 39.0034454, -76.9326772 39.0033827, -76.9327455 39.0033926, -76.93275130000001 39.0033679, -76.9327646 39.0033699, -76.93277430000001 39.0033293, -76.9326655 39.0033135, -76.93267229999999 39.0032853, -76.9328818 39.0033157, -76.9328778 39.0033327, -76.9329051 39.0033366, -76.9328879 39.0034092, -76.9329249 39.0034145, -76.93291790000001 39.0034439, -76.93295000000001 39.003448, -76.9329537 39.0034286, -76.9329808 39.0034144, -76.9330176 39.0034187, -76.9330049 39.0034849, -76.9329443 39.0034778, -76.932946 39.0034689))",POINT (-76.93282156577935 39.0033950269879),329.7,7
Lains Auto Services,507,302355096.0,,yes,,,"POLYGON ((-76.9310856 39.0040048, -76.9311265 39.0038375, -76.9309294 39.0038084, -76.93088849999999 39.0039757, -76.9310856 39.0040048))",POINT (-76.93100749999999 39.00390659999999),328.3,7
,1615,613091829.0,,yes,,,"POLYGON ((-76.9559149 38.9771511, -76.9560982 38.977114, -76.9560906 38.9770912, -76.9561688 38.9770754, -76.95621680000001 38.97722, -76.956114 38.9772408, -76.95611049999999 38.9772301, -76.95595179999999 38.9772622, -76.9559149 38.9771511))",POINT (-76.95607138141615 38.97717696896769),327.6,42
Phi Sigma Sigma Sorority House,159,23988895.0,,yes,,,"POLYGON ((-76.93550209999999 38.9812664, -76.93545690000001 38.9813898, -76.9355958 38.9814205, -76.9357122 38.9814462, -76.93575730000001 38.9813228, -76.9356298 38.9812946, -76.93550209999999 38.9812664))",POINT (-76.93560712094883 38.98135630128181),327.3,38
Instructional Television Facility,50,23546790.0,,university,,,"POLYGON ((-76.9385102 38.9896197, -76.93851050000001 38.9895239, -76.9383133 38.9895235, -76.93815669999999 38.9895232, -76.9381564 38.989619, -76.938413 38.9896195, -76.9385102 38.9896197))",POINT (-76.93833344860037 38.98957144561622),325.7,30
