WKT,FID,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,SHAPE_Le_1,SHAPE_Area
"MULTIPOLYGON (((-12459159.0804 3951360.198,-12459159.0823 3951358.7932,-12459152.4168 3951358.7836,-12459152.4196 3951356.8798,-12459153.5059 3951356.8814,-12459153.5187 3951347.9538,-12459163.1922 3951347.9678,-12459163.1747 3951360.2039,-12459159.0804 3951360.198)))","1499889","13273196",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  210,842.000000000000000,125.743250771999996,45.991947508174626,841.899499932000026
"MULTIPOLYGON (((-12459499.2365 3950684.1034,-12459486.6843 3950683.7994,-12459485.8521 3950647.3436,-12459511.6602 3950655.8035,-12459511.7776 3950683.4853,-12459511.7816 3950684.4073,-12459499.2365 3950684.1034)))","1500238",13273098B,2008/04/30,1900/01/01,"1",909 E LEMON ST,6175.000000000000000,320.743651985999975,117.333322671421328,6175.381938200000150
"MULTIPOLYGON (((-12460995.6599 3952721.7723,-12460999.645 3952722.4121,-12461003.4598 3952723.7349,-12461006.9893 3952725.7009,-12461010.1269 3952728.2509,-12461012.7782 3952731.3078,-12461014.863 3952734.7794,-12461016.3184 3952738.5611,-12461017.1007 3952742.5388,-12461005.5285 3952743.5468,-12460970.9496 3952748.0072,-12460970.7773 3952744.2611,-12460971.2042 3952740.5355,-12460972.2193 3952736.9267,-12460973.7964 3952733.5278,-12460975.8948 3952730.4263,-12460978.4604 3952727.7024,-12460981.427 3952725.4264,-12460984.718 3952723.6569,-12460988.2485 3952722.4396,-12460991.9274 3952721.806,-12460995.6599 3952721.7723)))","1501391","13220074",2008/06/05,2004/10/27,"1",2123 W HUESTA,6382.000000000000000,328.608268913000018,119.998685767494464,6382.109901939999872
"MULTIPOLYGON (((-12462111.6565 3950757.2731,-12462101.1617 3950755.9131,-12462090.6267 3950754.9157,-12462090.4384 3950715.9309,-12462114.0429 3950715.5773,-12462114.407 3950757.6906,-12462111.6565 3950757.2731)))","1505029","12467046",2008/06/09,1900/01/01,"1",705 W HOWE ST,7154.000000000000000,351.598582744999987,128.653944868236579,7153.724136969999563
"MULTIPOLYGON (((-12462004.3904 3951513.2329,-12462018.302 3951513.2264,-12462018.2958 3951519.2635,-12462004.4163 3951519.2701,-12462004.3904 3951513.2329)))","1505633","12434035",2008/06/04,1900/01/01,"1",700 W UNIVERSITY DR  111,627.000000000000000,109.108743563999994,39.865461821463605,627.233918431999996
"MULTIPOLYGON (((-12460910.3597 3951466.6038,-12460910.3398 3951460.7387,-12460951.0109 3951460.4741,-12460951.028 3951466.4438,-12460951.2023 3951526.9274,-12460931.1354 3951527.0064,-12460910.565 3951527.0874,-12460910.3597 3951466.6038)))","1505778","13227153",2008/06/05,1900/01/01,"1",34 E UNIVERSITY DR,20184.000000000000000,585.139706227000033,214.112233509733414,20184.150191100001393
"MULTIPOLYGON (((-12461889.4052 3951927.2886,-12461903.6351 3951927.3438,-12461903.641 3951947.5059,-12461889.411 3951947.5101,-12461889.4052 3951927.2886)))","1505952","12432131",2008/06/04,2005/06/15,"1",590 W 5TH ST  3,2148.000000000000000,188.162410257999994,68.843609380524157,2148.160433110000213
"MULTIPOLYGON (((-12458320.079 3950916.2189,-12458320.0697 3950881.0531,-12458344.1402 3950881.131,-12458344.1358 3950916.2658,-12458320.079 3950916.2189)))","1506343","13262104",2008/04/30,1900/01/01,"1",1344 E DON CARLOS AVE,6325.000000000000000,323.704862328999980,118.428073285666926,6324.963764420000189
"MULTIPOLYGON (((-12461038.6991 3951502.9609,-12461083.8541 3951502.7827,-12461083.8874 3951507.526,-12461038.7128 3951507.7043,-12461038.6991 3951502.9609)))","1506678","13227147",2008/06/05,1900/01/01,"1",721 S MILL AVE,1602.000000000000000,273.458085084999993,99.817140162971626,1601.822634569999764
"MULTIPOLYGON (((-12460959.7585 3950251.4539,-12460987.6669 3950251.0142,-12460987.6797 3950311.1361,-12460959.7712 3950311.4199,-12460959.7585 3950251.4539)))","1506679","13317076",2008/06/09,1900/01/01,"1",19 E 14TH ST,12532.000000000000000,480.647092946999976,175.909709186032217,12532.007628200000909
"MULTIPOLYGON (((-12461118.0508 3952079.1289,-12461170.1703 3952078.5212,-12461170.1146 3952087.9852,-12461166.1619 3952088.0315,-12461118.0546 3952088.5948,-12461118.0508 3952079.1289)))","1507727","13229090",2008/06/05,1900/01/01,"1",398 S MILL AVE,3686.000000000000000,337.179807697999991,123.116676321557151,3685.831678300000476
"MULTIPOLYGON (((-12461537.0071 3950167.8937,-12461536.9645 3950143.3357,-12461572.7358 3950143.5173,-12461572.7998 3950168.0753,-12461537.0071 3950167.8937)))","1507769","12465151",2008/06/09,1900/01/01,"1",1505 S FARMER AVE,6572.000000000000000,330.172649429999979,120.681041994371313,6571.676475729999765
"MULTIPOLYGON (((-12461329.6767 3950344.0234,-12461352.4769 3950343.8012,-12461352.7711 3950389.7865,-12461329.9707 3950390.0092,-12461329.6767 3950344.0234)))","1508815","13318022",2008/06/09,1900/01/01,"1",44 W HUDSON LN,7841.000000000000000,375.927386049999996,137.575751162833257,7841.459854669999913
"MULTIPOLYGON (((-12461122.9864 3951623.3743,-12461179.7289 3951623.1209,-12461193.5514 3951636.8854,-12461193.6577 3951660.903,-12461192.2988 3951660.8442,-12461123.1539 3951661.2666,-12461122.9864 3951623.3743)))","1508939","13230146",2011/08/25,2011/08/03,"1",690 S MILL AVE,19250.000000000000000,570.991624767999951,208.666930877643267,19233.424512500001583
"MULTIPOLYGON (((-12458840.0241 3951115.8606,-12458813.104 3951113.1534,-12458812.8612 3951054.9083,-12458819.894 3951053.4669,-12458839.9198 3951054.3787,-12458848.1342 3951054.7526,-12458848.4358 3951116.7068,-12458840.0241 3951115.8606)))","1510115","13273033",2008/04/30,1999/05/11,"1",1207 E 8TH ST,16047.000000000000000,522.400370799000029,191.159020321092726,16047.147778599999583
"MULTIPOLYGON (((-12462067.7669 3950823.9661,-12462067.2239 3950772.33,-12462079.0825 3950772.5841,-12462090.921 3950773.3249,-12462091.1914 3950824.0436,-12462067.7669 3950823.9661)))","1510814","12467044",2008/06/09,1900/01/01,"1",702 W HOWE ST,9044.000000000000000,408.484516083000017,149.505981356560710,9043.785911799999667
"MULTIPOLYGON (((-12461922.9514 3950881.5449,-12461922.7776 3950830.3351,-12461943.5496 3950830.4362,-12461943.6759 3950881.6457,-12461922.9514 3950881.5449)))","1512478","12470146",2008/06/09,1900/01/01,"1",601 W 11TH ST,7945.000000000000000,393.158022518999985,143.916741840701405,7945.064938399999846
"MULTIPOLYGON (((-12461283.1641 3950344.4763,-12461302.1339 3950344.2916,-12461302.4278 3950390.278,-12461302.5394 3950407.7228,-12461283.5692 3950407.8602,-12461283.1641 3950344.4763)))","1512838","13318015",2008/06/09,1900/01/01,"1",38 W HUDSON LN,8996.000000000000000,449.992150271000014,164.759087383302870,8995.776403309999296
"MULTIPOLYGON (((-12462041.2516 3951547.5828,-12462047.2117 3951547.5809,-12462047.2158 3951561.2332,-12462041.3854 3951561.2584,-12462041.2516 3951547.5828)))","1514421","12434047",2008/06/04,1900/01/01,"1",700 W UNIVERSITY DR  121,602.000000000000000,106.867305599999995,39.119109899615914,602.283466545000010
"MULTIPOLYGON (((-12458294.724 3951089.4352,-12458294.8161 3951018.5692,-12458338.7294 3951018.6105,-12458339.1153 3951092.9759,-12458302.6889 3951096.3829,-12458301.5114 3951096.3971,-12458300.347 3951096.2209,-12458299.2259 3951095.8588,-12458298.1774 3951095.3202,-12458297.2287 3951094.6191,-12458296.4047 3951093.7739,-12458295.7267 3951092.8065,-12458295.2125 3951091.7422,-12458294.8753 3951090.6086,-12458294.724 3951089.4352)))","1515254","13259020",2008/04/30,1900/01/01,"1",910 S GARY DR,25143.000000000000000,649.157148735999954,237.532465866715484,25142.939551600000414
"MULTIPOLYGON (((-12460730.8256 3950209.2367,-12460779.0383 3950208.478,-12460779.157 3950232.3034,-12460730.8764 3950233.0632,-12460730.8256 3950209.2367)))","1515406","13317017",2008/06/09,1900/01/01,"1",1412 S OAKLEY PL,8597.000000000000000,394.540722099999982,144.157497297451954,8597.264119260000371
"MULTIPOLYGON (((-12462015.4016 3950611.05,-12462015.354 3950611.0499,-12461986.9035 3950611.0332,-12461986.8753 3950592.7891,-12462044.8855 3950592.9678,-12462044.936 3950611.0676,-12462015.4016 3950611.05)))","1516077","12467136",2008/06/09,1900/01/01,"1",1209 S JUDD ST,7884.000000000000000,417.230161958999986,152.386977736529559,7884.520928259999891
"MULTIPOLYGON (((-12459109.6013 3951286.5529,-12459109.7862 3951285.4716,-12459106.8302 3951284.754,-12459106.5535 3951285.812,-12459104.8119 3951285.3491,-12459106.3114 3951278.9316,-12459105.0282 3951278.573,-12459105.6686 3951275.9608,-12459115.871 3951278.4852,-12459113.9798 3951286.4671,-12459111.5048 3951285.9342,-12459111.2741 3951287.0154,-12459109.6013 3951286.5529)))","1516231","13273215",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  229,623.000000000000000,114.115131211999994,41.732553774750421,623.046459798000001
"MULTIPOLYGON (((-12461870.9982 3951823.2472,-12461871.034 3951806.8733,-12461863.7367 3951806.8573,-12461856.4393 3951806.8413,-12461847.1973 3951806.8208,-12461841.6027 3951806.8085,-12461834.3054 3951806.7925,-12461825.0633 3951806.772,-12461819.4699 3951806.7597,-12461811.3878 3951806.7713,-12461811.3729 3951797.9439,-12461819.4858 3951797.9618,-12461825.0792 3951797.9742,-12461834.3225 3951797.9946,-12461841.6198 3951798.0106,-12461847.2131 3951798.023,-12461856.4551 3951798.0434,-12461863.7524 3951798.0594,-12461875.7355 3951798.0857,-12461875.731 3951800.163,-12461875.7187 3951805.7839,-12461875.7065 3951811.4048,-12461875.6942 3951817.0256,-12461875.6807 3951823.2575,-12461870.9982 3951823.2472)))","1516765","12433347",2008/08/05,2006/01/19,"1",,4807.000000000000000,490.123779818000003,179.064812366290880,4806.630373580000196
"MULTIPOLYGON (((-12461588.4259 3951515.6312,-12461588.3994 3951494.8465,-12461622.167 3951494.9464,-12461622.1927 3951515.1079,-12461633.1384 3951515.1402,-12461633.1393 3951515.7634,-12461588.4259 3951515.6312)))","1517795","12433040",2009/04/21,1900/01/01,"1",740 S FARMER AVE,5299.000000000000000,358.503619134000019,130.996524791439100,5298.637101729999813
"MULTIPOLYGON (((-12461632.7437 3950189.6402,-12461668.2166 3950189.6305,-12461668.2755 3950215.2875,-12461632.8024 3950215.2972,-12461632.7437 3950189.6402)))","1518672","12465107",2008/06/09,1900/01/01,"1",1427 S WILSON ST,6806.000000000000000,334.471089495000001,122.260137410491438,6806.478018429999793
"MULTIPOLYGON (((-12461418.7649 3951311.7848,-12461456.2276 3951308.6705,-12461456.2279 3951310.0384,-12461452.3349 3951310.2938,-12461389.4977 3951315.2834,-12461418.7649 3951311.7848)))","1518827",13242004F,2008/06/09,1900/01/01,"1",850 S ASH AVE,478.000000000000000,371.002455191000024,135.371751163011993,477.887440900999991
"MULTIPOLYGON (((-12462013.7112 3951557.3361,-12462026.9982 3951557.2925,-12462027.0089 3951563.7673,-12462013.732 3951563.8,-12462013.7112 3951557.3361)))","1518837","12434038",2008/06/04,1900/01/01,"1",700 W UNIVERSITY DR  C101,643.000000000000000,108.103354542000005,39.502754115005054,642.461244543000021
"MULTIPOLYGON (((-12460624.4924 3951632.3158,-12460639.0867 3951632.2587,-12460642.7353 3951632.2445,-12460642.9189 3951687.2302,-12460639.2703 3951687.2445,-12460624.6759 3951687.3014,-12460624.4924 3951632.3158)))","1519143","13227101",2008/06/05,1900/01/01,"1",218 E 7TH ST,7500.000000000000000,399.999896084999989,146.458090988452085,7499.999462390000190
"MULTIPOLYGON (((-12458173.5955 3950464.6054,-12458173.5921 3950424.598,-12458191.8134 3950424.6141,-12458228.3448 3950424.6462,-12458228.3489 3950458.8467,-12458221.2963 3950466.7616,-12458173.5957 3950466.7606,-12458173.5955 3950464.6054)))","1519461",13307010B,2008/04/30,2006/05/01,"1",1501 E APACHE BLVD,17046.000000000000000,518.151060191000056,189.417591788935027,17045.581401499999629
"MULTIPOLYGON (((-12461843.417 3951755.2423,-12461843.4681 3951731.8463,-12461849.0627 3951731.8586,-12461849.0116 3951755.2522,-12461843.417 3951755.2423)))","1520451","12433291",2008/07/30,2008/06/04,"1",571 W 6TH ST,979.000000000000000,158.306247332999988,57.978933894000562,978.572002778999945
"MULTIPOLYGON (((-12461880.6792 3950854.7311,-12461859.9365 3950854.5092,-12461859.9309 3950829.8607,-12461880.727 3950829.9499,-12461900.8865 3950830.0363,-12461900.9709 3950854.9488,-12461880.6792 3950854.7311)))","1520868",12470087A,2008/06/09,1900/01/01,"1",1111 S ROOSEVELT ST,7596.000000000000000,359.949190554999973,131.553874694005231,7596.330295419999857
"MULTIPOLYGON (((-12461720.2186 3952635.7242,-12461716.94 3952635.7721,-12461716.8783 3952631.5217,-12461715.171 3952631.5467,-12461715.0984 3952626.5373,-12461725.5537 3952626.3842,-12461725.7615 3952640.7142,-12461725.8031 3952643.5748,-12461720.3334 3952643.6481,-12461720.2186 3952635.7242)))","1521116","12424057",2008/06/04,2000/12/13,"1",425 W RIO SALADO PKWY  102,994.000000000000000,151.087350765999986,55.290959397248187,993.820274304999884
"MULTIPOLYGON (((-12461656.7028 3952157.1253,-12461664.2436 3952157.1182,-12461664.2602 3952174.7145,-12461656.7194 3952174.7217,-12461656.7028 3952157.1253)))","1521451","12432097",2010/11/02,2010/10/14,"1",330 S FARMER AVE  128,992.000000000000000,137.333692805999988,50.274322446992699,992.003843086999950
"MULTIPOLYGON (((-12461591.1897 3952139.4847,-12461608.7037 3952139.4676,-12461608.7107 3952147.0438,-12461591.1967 3952147.0608,-12461591.1897 3952139.4847)))","1521452","12432122",2010/11/02,2010/10/14,"1",330 S FARMER AVE  103,992.000000000000000,137.333366321000000,50.180323059701735,992.000465885000040
"MULTIPOLYGON (((-12461864.64 3950363.8577,-12461864.3883 3950327.8969,-12461889.9273 3950328.0258,-12461890.1788 3950363.9653,-12461864.64 3950363.8577)))","1521453","12465045",2008/06/09,1900/01/01,"1",519 W 14TH ST,6866.000000000000000,336.177736482999990,122.980412780873024,6865.889374389999830
"MULTIPOLYGON (((-12461755.5566 3951169.5233,-12461755.5326 3951151.2195,-12461828.6673 3951151.5756,-12461828.7071 3951169.9739,-12461755.5566 3951169.5233)))","1522249","12469064",2008/06/09,1900/01/01,"1",920 S WILSON ST,10036.000000000000000,501.083979383999974,182.989613534735582,10036.346270500000173
"MULTIPOLYGON (((-12461176.1068 3951219.4285,-12461175.9373 3951201.1011,-12461194.1784 3951200.83,-12461194.3479 3951219.1574,-12461194.5174 3951237.4849,-12461176.2763 3951237.756,-12461176.1068 3951219.4285)))","1522400","13242037",2008/06/09,1900/01/01,"1",19 W 9TH ST,5000.000000000000000,300.007325847000004,109.799164022948716,5000.208480199999940
"MULTIPOLYGON (((-12458292.5057 3950823.0968,-12458274.6031 3950823.0364,-12458274.7244 3950784.5052,-12458297.7088 3950784.5826,-12458297.5876 3950823.1138,-12458292.5057 3950823.0968)))","1522791","13262024",2008/04/30,1900/01/01,"1",1356 E LEMON ST,6623.000000000000000,336.239927169999987,123.031942192577105,6622.563739010000063
"MULTIPOLYGON (((-12461860.7673 3951555.8542,-12461860.6838 3951537.173,-12461860.6092 3951520.4708,-12461901.9937 3951520.7114,-12461902.0695 3951556.0123,-12461860.7673 3951555.8542)))","1523416",12433071E,2008/07/30,2008/06/04,"1",717 S ROOSEVELT ST,10925.000000000000000,419.457806166000012,153.372436571383787,10924.764677600000141
"MULTIPOLYGON (((-12460263.4288 3950335.2794,-12460290.7891 3950334.9734,-12460291.0396 3950390.3556,-12460263.6789 3950390.6203,-12460263.4288 3950335.2794)))","1524384","13314030",2008/06/09,1900/01/01,"1",300 E 14TH ST,11328.000000000000000,452.087570013999994,165.448223150268063,11328.187959099999716
"MULTIPOLYGON (((-12461642.5012 3951205.7426,-12461588.1329 3951205.6239,-12461588.1031 3951186.9736,-12461660.7193 3951187.0372,-12461660.7437 3951205.7822,-12461642.5012 3951205.7426)))","1524731","12469083",2008/06/09,1900/01/01,"1",914 S FARMER AVE,10152.000000000000000,500.067395923999982,182.622540099583262,10151.966530699999566
"MULTIPOLYGON (((-12461942.9583 3950671.0347,-12461963.7572 3950671.1629,-12461963.8133 3950691.8765,-12461942.9601 3950691.8828,-12461942.9583 3950671.0347)))","1524905","12470154",2008/06/09,1900/01/01,"1",1136 S ROOSEVELT ST,3236.000000000000000,227.558106200999987,83.214272093934326,3236.330423689999861
"MULTIPOLYGON (((-12461251.7 3951108.3548,-12461251.6153 3951099.1913,-12461298.6766 3951098.5955,-12461298.7615 3951107.759,-12461298.9311 3951126.0861,-12461251.8697 3951126.682,-12461251.7 3951108.3548)))","1525300",13242066A,2008/06/09,1900/01/01,"1",928 S MAPLE AVE,9675.000000000000000,408.001918730999989,149.113898938237696,9675.047076119997655
"MULTIPOLYGON (((-12459148.204 3951338.5345,-12459148.2136 3951331.9123,-12459146.8118 3951331.9104,-12459146.8156 3951329.1599,-12459157.1784 3951329.1749,-12459157.1665 3951337.4003,-12459154.9584 3951337.3972,-12459154.9567 3951338.4922,-12459153.0349 3951338.4894,-12459153.0363 3951337.4465,-12459149.8159 3951337.4418,-12459149.8144 3951338.5368,-12459148.204 3951338.5345)))","1525658","13273201",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  215,611.000000000000000,113.632999669000000,41.556342909281966,610.750398106000034
"MULTIPOLYGON (((-12461517.518 3951108.2235,-12461517.4856 3951090.1221,-12461562.409 3951090.1095,-12461562.4382 3951108.41,-12461517.518 3951108.2235)))","1525676","12469017",2008/06/09,1900/01/01,"1",933 S FARMER AVE,6114.000000000000000,345.561659618000022,126.245941208090983,6113.678812180000023
"MULTIPOLYGON (((-12458231.0924 3950680.811,-12458253.8689 3950680.8224,-12458253.7323 3950724.1802,-12458230.9555 3950724.2175,-12458231.0924 3950680.811)))","1526180","13262059",2008/04/30,1900/01/01,"1",1408 E HALL ST,7389.000000000000000,361.571800591999988,132.318064465867252,7388.939895669999714
"MULTIPOLYGON (((-12461626.3736 3952058.2211,-12461626.413 3952051.7694,-12461626.4863 3952050.9056,-12461626.6939 3952050.0641,-12461627.0304 3952049.2658,-12461627.4877 3952048.5306,-12461628.0543 3952047.8768,-12461628.7161 3952047.3205,-12461629.4568 3952046.8757,-12461652.896 3952047.0205,-12461652.8265 3952058.3846,-12461626.3736 3952058.2211)))","1526243","12432149",2010/11/02,2010/10/14,"1",374 S FARMER AVE,2216.000000000000000,201.912141498000011,73.768658196952870,2215.965079820000028
"MULTIPOLYGON (((-12461400.486 3950895.3716,-12461400.4859 3950895.2218,-12461398.1904 3950895.2348,-12461398.1897 3950892.9178,-12461400.4728 3950892.8557,-12461400.3675 3950887.1155,-12461405.5238 3950887.0226,-12461405.6156 3950893.9781,-12461405.6256 3950896.6073,-12461400.4873 3950896.6265,-12461400.486 3950895.3716)))","1527807","13245117",2008/06/09,1900/01/01,"1",1028 S ASH AVE  9,407.000000000000000,92.737559157199996,33.923145237527805,407.043573707000007
"MULTIPOLYGON (((-12459091.7746 3951336.827,-12459091.7762 3951335.6742,-12459088.6779 3951335.6696,-12459088.6763 3951336.7958,-12459086.78 3951336.793,-12459086.7815 3951335.6938,-12459084.4313 3951335.6903,-12459084.4433 3951327.3654,-12459095.0735 3951327.3809,-12459095.0694 3951330.1826,-12459093.7072 3951330.1807,-12459093.6976 3951336.8298,-12459091.7746 3951336.827)))","1528466","13273222",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  136,637.000000000000000,115.980116753999994,42.414144600127749,636.593389756999954
"MULTIPOLYGON (((-12462056.1534 3952074.6047,-12462081.3257 3952074.6759,-12462074.3602 3952136.0476,-12462055.7678 3952136.5264,-12462056.1534 3952074.6047)))","1528484","12431016",2008/06/04,1900/01/01,"1",625 W 3RD ST,10080.000000000000000,457.377185591000000,167.459582043855477,10079.577947699997821
