o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
5,A5,31,Gate6,2.203334989951205,"LINESTRING (-111.9196324 33.4294071,-111.942275 33.432364)"
5,A5,32,Gate7,1.6832697610549627,"LINESTRING (-111.9196324 33.4294071,-111.936825 33.432364)"
5,A5,33,Gate8,1.1684128827419717,"LINESTRING (-111.9196324 33.4294071,-111.931375 33.432364)"
5,A5,34,Gate9,0.6708649686613933,"LINESTRING (-111.9196324 33.4294071,-111.925925 33.432364)"
5,A5,35,Gate10,0.29666565917952903,"LINESTRING (-111.9196324 33.4294071,-111.920475 33.432364)"
5,A5,36,Gate11,0.44504311460185786,"LINESTRING (-111.9196324 33.4294071,-111.915025 33.429194)"
5,A5,37,Gate12,0.55154593007199,"LINESTRING (-111.9196324 33.4294071,-111.915025 33.426024)"
5,A5,38,Gate13,0.7729549814897053,"LINESTRING (-111.9196324 33.4294071,-111.915025 33.422854)"
5,A5,39,Gate14,1.0381872880870435,"LINESTRING (-111.9196324 33.4294071,-111.915025 33.419684)"
5,A5,40,Gate15,1.3211068231556709,"LINESTRING (-111.9196324 33.4294071,-111.915025 33.416514)"
5,A5,41,Gate16,1.5519662352779628,"LINESTRING (-111.9196324 33.4294071,-111.920475 33.413345)"
5,A5,42,Gate17,1.6645265057317293,"LINESTRING (-111.9196324 33.4294071,-111.925925 33.413345)"
5,A5,43,Gate18,1.919837843846959,"LINESTRING (-111.9196324 33.4294071,-111.931375 33.413345)"
5,A5,44,Gate19,2.2702391439204064,"LINESTRING (-111.9196324 33.4294071,-111.936825 33.413345)"
5,A5,45,Gate20,2.6786701476758394,"LINESTRING (-111.9196324 33.4294071,-111.942275 33.413345)"
6,B1,1,A1,0.3074296941480619,"LINESTRING (-111.9415443 33.4261476,-111.9423966 33.4292176)"
6,B1,2,A2,0.5646048253884931,"LINESTRING (-111.9415443 33.4261476,-111.9370258 33.4298654)"
6,B1,3,A3,1.0189390142420534,"LINESTRING (-111.9415443 33.4261476,-111.9314053 33.4290999)"
6,B1,4,A4,1.4976667338979976,"LINESTRING (-111.9415443 33.4261476,-111.926268 33.4288957)"
6,B1,5,A5,2.1375427520372994,"LINESTRING (-111.9415443 33.4261476,-111.9196324 33.4294071)"
6,B1,6,B1,0.0,"LINESTRING (-111.9415443 33.4261476,-111.9415443 33.4261476)"
6,B1,7,B2,0.44663768983351687,"LINESTRING (-111.9415443 33.4261476,-111.9369258 33.4258385)"
6,B1,8,B3,1.0651095801682695,"LINESTRING (-111.9415443 33.4261476,-111.9305188 33.4256106)"
6,B1,9,B4,1.5249948389068464,"LINESTRING (-111.9415443 33.4261476,-111.9257505 33.425561)"
6,B1,10,B5,1.8187303190008997,"LINESTRING (-111.9415443 33.4261476,-111.9226959 33.4260126)"
6,B1,11,C1,0.33904803085078716,"LINESTRING (-111.9415443 33.4261476,-111.9416434 33.4226352)"
6,B1,12,C2,0.5530734876951207,"LINESTRING (-111.9415443 33.4261476,-111.9368547 33.4228517)"
6,B1,13,C3,1.0658870933377746,"LINESTRING (-111.9415443 33.4261476,-111.9311424 33.4224288)"
6,B1,14,C4,1.555829482927788,"LINESTRING (-111.9415443 33.4261476,-111.9258398 33.4224923)"
6,B1,15,C5,2.051749096152713,"LINESTRING (-111.9415443 33.4261476,-111.920573 33.4226323)"
6,B1,16,D1,0.6217548413636841,"LINESTRING (-111.9415443 33.4261476,-111.940984 33.4197283)"
6,B1,17,D2,0.7728768619287221,"LINESTRING (-111.9415443 33.4261476,-111.9367946 33.4196978)"
6,B1,18,D3,1.1329283534732424,"LINESTRING (-111.9415443 33.4261476,-111.9315452 33.419993)"
6,B1,19,D4,1.6267671071533993,"LINESTRING (-111.9415443 33.4261476,-111.9259415 33.4197604)"
6,B1,20,D5,2.0447384092355185,"LINESTRING (-111.9415443 33.4261476,-111.9213745 33.419648)"
6,B1,21,E1,0.890407452725374,"LINESTRING (-111.9415443 33.4261476,-111.9408989 33.4169422)"
6,B1,22,E2,1.0558319478216127,"LINESTRING (-111.9415443 33.4261476,-111.9366213 33.4163752)"
6,B1,23,E3,1.3154974372438692,"LINESTRING (-111.9415443 33.4261476,-111.9318168 33.4165951)"
6,B1,24,E4,1.7681770222113977,"LINESTRING (-111.9415443 33.4261476,-111.925987 33.4164638)"
6,B1,25,E5,2.229015045136317,"LINESTRING (-111.9415443 33.4261476,-111.9207683 33.4160473)"
6,B1,26,Gate1,1.1043270891520087,"LINESTRING (-111.9415443 33.4261476,-111.947725 33.416515)"
6,B1,27,Gate2,0.8628503427984359,"LINESTRING (-111.9415443 33.4261476,-111.947725 33.419685)"
6,B1,28,Gate3,0.6757218803656022,"LINESTRING (-111.9415443 33.4261476,-111.947725 33.422855)"
