name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
Mona Plummer Aquatic Center,113,30420661.0,,yes,,,"POLYGON ((-111.9345589 33.423444, -111.9339185 33.4234418, -111.9337969 33.4236385, -111.9337969 33.4241664, -111.934561 33.4241595, -111.9345589 33.423444))",POINT (-111.934185168383 33.42380958250362),5541.2,12
Hayden Library,29,28822655.0,,yes,,,"POLYGON ((-111.9342793 33.4185763, -111.9348754 33.418575, -111.9348781 33.4194702, -111.9342821 33.4194714, -111.9342793 33.4185763))",POINT (-111.9345787304986 33.41902321243499),5499.7,17
Nelson Fine Arts Center,16,28822268.0,,yes,,,"POLYGON ((-111.937812 33.4188989, -111.937812 33.418376, -111.9378721 33.4183545, -111.9379494 33.4183545, -111.9380438 33.4183616, -111.9381382 33.4183903, -111.9382326 33.4184333, -111.9383184 33.4184834, -111.9383871 33.4185336, -111.9384472 33.4186052, -111.9384729 33.418684, -111.9384815 33.4187413, -111.9387562 33.4187413, -111.9387562 33.4184619, -111.9391338 33.4184619, -111.9391338 33.4185766, -111.9390308 33.4185766, -111.9390308 33.4187485, -111.9391853 33.4187485, -111.9391853 33.4188918, -111.9389278 33.4188918, -111.9389278 33.4189634, -111.9387218 33.4189634, -111.9387218 33.4188989, -111.9383074 33.4188952, -111.937812 33.4188989))",POINT (-111.9384161263849 33.41868554965327),5372.7,17
,248,386278648.0,,roof,,,"POLYGON ((-111.9292095 33.4284446, -111.9283227 33.4284538, -111.9283141 33.4278735, -111.9292008 33.4278643, -111.9292095 33.4284446))",POINT (-111.9287617752134 33.42815905545122),5304.3,3
,251,386278654.0,,roof,,,"POLYGON ((-111.9291989 33.4277844, -111.9291919 33.4272046, -111.9283065 33.427212, -111.9283134 33.4277918, -111.9291989 33.4277844))",POINT (-111.9287526751718 33.4274982054553),5291.8,8
,250,386278651.0,,roof,,,"POLYGON ((-111.9302445 33.4277774, -111.9293527 33.4277869, -111.929344 33.4272116, -111.9302358 33.4272021, -111.9302445 33.4277774))",POINT (-111.92979425 33.42749449999999),5288.7,8
,249,386278650.0,,roof,,,"POLYGON ((-111.9293581 33.4278702, -111.9293669 33.4284466, -111.9302547 33.4284372, -111.9302459 33.4278607, -111.9293581 33.4278702))",POINT (-111.929806412831 33.42815367478082),5275.4,3
COOR Building Geography/ Urban Planning,19,28822341.0,,yes,,,"POLYGON ((-111.9378951 33.419139, -111.9373027 33.4191359, -111.9372996 33.4192333, -111.9372117 33.4192341, -111.9372143 33.4191371, -111.9368114 33.4191332, -111.9368277 33.4193611, -111.9367008 33.41936, -111.9366979 33.4195809, -111.9370615 33.4195843, -111.9370618 33.4195609, -111.9371252 33.4195615, -111.9371249 33.4195811, -111.93762 33.4195858, -111.9376198 33.419601, -111.9376976 33.4196017, -111.9376971 33.4196416, -111.9377379 33.419642, -111.9377387 33.4195873, -111.9379292 33.4195892, -111.9379321 33.4193715, -111.9378665 33.4193709, -111.9378951 33.419139))",POINT (-111.9373359753222 33.41937244603641),5216.7,17
,297,544156313.0,,parking,,,"POLYGON ((-111.9245908 33.4222299, -111.9241151 33.4222257, -111.924094 33.4229596, -111.924085 33.4232743, -111.9241669 33.4232669, -111.9245188 33.4232669, -111.9245603 33.4232681, -111.9245908 33.4222299))",POINT (-111.9243375698702 33.42274756996058),5095.9,14
Marina Heights Building #3,341,548483473.0,,yes,,,"POLYGON ((-111.9325997 33.4309222, -111.9327287 33.4306057, -111.9325296 33.4305456, -111.9325694 33.4304443, -111.9323348 33.4303733, -111.9320518 33.4302876, -111.9316593 33.430169, -111.9314867 33.4305566, -111.932075 33.4307478, -111.9325997 33.4309222))",POINT (-111.93211067093 33.43054064814484),4986.2,3
Music Building,15,28822215.0,,yes,,,"POLYGON ((-111.9385088 33.4177674, -111.9395307 33.4177707, -111.9395306 33.4177949, -111.9395074 33.4177956, -111.9395075 33.4178457, -111.9395377 33.4178453, -111.9395427 33.4179745, -111.9395419 33.4183216, -111.9393926 33.4183214, -111.9390883 33.4183208, -111.9390888 33.4181414, -111.9389661 33.4181412, -111.9389406 33.4181975, -111.9388633 33.4182549, -111.9387929 33.4182716, -111.9387678 33.4182775, -111.9387301 33.4182768, -111.9387319 33.4183587, -111.9386227 33.4183597, -111.9384325 33.418199, -111.9384324 33.4181104, -111.938521 33.4181101, -111.9385265 33.4180901, -111.9385419 33.4180244, -111.9385898 33.4179589, -111.9386624 33.417917, -111.9387224 33.4178986, -111.938818 33.4179028, -111.9388867 33.4179305, -111.9389294 33.4179612, -111.9389735 33.4180185, -111.9390288 33.4180186, -111.9390819 33.4180186, -111.9390823 33.41786, -111.9385086 33.417859, -111.9385088 33.4177674))",POINT (-111.9390414751922 33.41804776551981),4984.3,22
,411,591381341.0,,yes,,,"POLYGON ((-111.9196294 33.4237118, -111.9178812 33.4237163, -111.9178785 33.4229969, -111.9181188 33.4229963, -111.9181206 33.4235099, -111.9196287 33.4235061, -111.9196294 33.4237118))",POINT (-111.918561954341 33.42351978914045),4979.2,15
,324,544822336.0,,parking,,,"POLYGON ((-111.9398301 33.4275527, -111.9398426 33.4283899, -111.9396378 33.4283952, -111.9396378 33.428212, -111.9395292 33.4282138, -111.9389168 33.4275649, -111.939038 33.4274341, -111.9392115 33.4274952, -111.9394247 33.427537, -111.9396692 33.427551, -111.9398301 33.4275527))",POINT (-111.9394959494541 33.42784394349894),4910.3,2
Grady Gammage Memorial Auditorium,96,30407398.0,,theatre,,,"POLYGON ((-111.9383745 33.4164171, -111.9384254 33.4163466, -111.9384502 33.4162739, -111.9384537 33.4161842, -111.938428 33.4161054, -111.938385 33.4160337, -111.9383179 33.4159651, -111.938222 33.4159191, -111.9381104 33.4158976, -111.9379988 33.4158976, -111.9378872 33.4159263, -111.9378014 33.4159693, -111.9377474 33.4160169, -111.937717 33.4160762, -111.9376963 33.4161297, -111.9376812 33.4161842, -111.9376803 33.4162452, -111.9376113 33.4163014, -111.9375868 33.4163418, -111.9375763 33.4163857, -111.937575 33.4164342, -111.9375844 33.4164759, -111.9376052 33.4165171, -111.9376381 33.4165583, -111.9376812 33.4165925, -111.9377229 33.4166146, -111.9377866 33.4166279, -111.9378529 33.4166284, -111.9379216 33.416614, -111.9379895 33.4165801, -111.9380338 33.4165354, -111.9381145 33.4165362, -111.9381838 33.4165222, -111.9382538 33.4164996, -111.938317 33.4164652, -111.9383745 33.4164171))",POINT (-111.938013575199 33.41625985786897),4833.2,22
,319,544817177.0,,parking,,,"POLYGON ((-111.9365526 33.4242367, -111.9354512 33.4242444, -111.9354501 33.4241366, -111.9354059 33.4241369, -111.9354029 33.4238356, -111.9365485 33.4238275, -111.9365526 33.4242367))",POINT (-111.9359834068245 33.42403454040671),4782.4,12
,229,386274034.0,,roof,,,"POLYGON ((-111.9346886 33.4159515, -111.9346872 33.4156, -111.9333744 33.41561, -111.9333789 33.4159615, -111.9346886 33.4159515))",POINT (-111.9340322670699 33.4157806808104),4751.3,23
,2,28740200.0,,parking,,,"POLYGON ((-111.9317737 33.4249823, -111.9319282 33.424882, -111.9319968 33.4247817, -111.9320483 33.4246671, -111.9320655 33.424574, -111.9320912 33.4244952, -111.9320912 33.4243949, -111.9321084 33.4243304, -111.9325852 33.4246398, -111.9330053 33.4248686, -111.9335375 33.4251072, -111.9334418 33.4252513, -111.9329032 33.4249841, -111.9325347 33.4246892, -111.9324943 33.4246658, -111.9324641 33.4249851, -111.9323745 33.4250396, -111.9321427 33.4250898, -111.9317737 33.4249823))",POINT (-111.9324938360912 33.42483615926083),4662.1,8
Schwada Classroom Building,40,28866501.0,,yes,,,"POLYGON ((-111.9308943 33.419503, -111.9305095 33.4195067, -111.930509 33.419468, -111.930508 33.4193975, -111.9305386 33.4193972, -111.9305376 33.4193157, -111.9304769 33.4193162, -111.9304763 33.4192666, -111.9302857 33.4192682, -111.9302834 33.4190784, -111.9302798 33.4187788, -111.9303399 33.4187071, -111.9305097 33.4187054, -111.9305082 33.418604, -111.9308798 33.4186003, -111.9308844 33.418918, -111.9308081 33.4189188, -111.9308089 33.4189711, -111.930811 33.41912, -111.930812 33.4191941, -111.93089 33.4191934, -111.9308943 33.419503))",POINT (-111.9306064890547 33.41903706138957),4579.8,18
Centerpoint,143,157628483.0,,parking,,,"POLYGON ((-111.9416929 33.423306, -111.9415819 33.4227673, -111.9415722 33.4227202, -111.9416306 33.4227118, -111.9416204 33.4226625, -111.9417529 33.4226436, -111.9421031 33.4225932, -111.9421143 33.4226475, -111.9421646 33.4226402, -111.9422968 33.423282, -111.94225 33.4232887, -111.9422542 33.4233091, -111.9422593 33.4233337, -111.9417147 33.4234119, -111.9416929 33.423306))",POINT (-111.9419333766496 33.42300192550462),4568.2,11
,293,544156286.0,,parking,,,"POLYGON ((-111.9260176 33.4246078, -111.9258081 33.4246052, -111.9258019 33.4266796, -111.926018 33.4266807, -111.9260176 33.4246078))",POINT (-111.925911379189 33.42564868264332),4548.2,9
,155,221569492.0,,parking,,,"POLYGON ((-111.9300363 33.4195708, -111.9299557 33.4195715, -111.9299562 33.4196062, -111.9291779 33.4196137, -111.9291771 33.4195585, -111.9291034 33.4195592, -111.9290979 33.4191643, -111.9291645 33.4191636, -111.929164 33.4191292, -111.9299693 33.4191214, -111.92997 33.4191733, -111.9300308 33.4191727, -111.9300363 33.4195708))",POINT (-111.929567509152 33.41936692574694),4532.2,18
Student Services Building,9,28822055.0,,yes,,,"POLYGON ((-111.9361392 33.4164633, -111.9364651 33.4164655, -111.9364638 33.4165506, -111.9365147 33.4165517, -111.9365134 33.4171495, -111.9364691 33.4171495, -111.9364732 33.4175133, -111.9361419 33.4175155, -111.9361419 33.4170644, -111.9360646 33.4170396, -111.9360046 33.4169966, -111.9359526 33.4169465, -111.9359356 33.416882, -111.9359356 33.416839, -111.9359446 33.4167889, -111.9359706 33.4167387, -111.9360046 33.4166957, -111.9360646 33.4166599, -111.9361166 33.4166384, -111.9361389 33.4166324, -111.9361392 33.4164633))",POINT (-111.9362788125786 33.41696009135995),4511.6,22
Armstrong Hall,50,28878404.0,,yes,,,"POLYGON ((-111.9290636 33.4181001, -111.929158 33.4178494, -111.9290721 33.4174912, -111.9292438 33.4174553, -111.9292867 33.4175986, -111.929321 33.4175556, -111.9293725 33.4175198, -111.9294326 33.4174912, -111.9294755 33.4174912, -111.9295442 33.4175055, -111.9295871 33.4175556, -111.9296129 33.4175771, -111.9296472 33.4174553, -111.9298532 33.4174768, -111.9297588 33.4178207, -111.9298532 33.4180786, -111.929733 33.4181288, -111.9297073 33.4180571, -111.9296129 33.4180715, -111.9295957 33.4181216, -111.9295614 33.4181503, -111.9295099 33.4181789, -111.9294498 33.4181932, -111.9294069 33.4181789, -111.9293554 33.4181431, -111.9293296 33.4181073, -111.9293296 33.4180786, -111.9292524 33.4180715, -111.9292095 33.4180571, -111.9291751 33.4181288, -111.9290636 33.4181001))",POINT (-111.9294615461955 33.41780754392725),4427.7,23
,0,28740177.0,,parking,,,"POLYGON ((-111.9278255 33.4255339, -111.9277911 33.4245968, -111.9282497 33.4245857, -111.9282548 33.4248492, -111.928272 33.4253649, -111.9282778 33.4255371, -111.9282393 33.425537, -111.9278552 33.4255357, -111.9278255 33.4255339))",POINT (-111.9280358432747 33.42506280934404),4424.3,9
,410,591381340.0,,yes,,,"POLYGON ((-111.9191022 33.4227665, -111.9188452 33.4227683, -111.9188416 33.4224256, -111.9186446 33.422427, -111.9186453 33.4224928, -111.918142 33.4224964, -111.9181448 33.4227658, -111.9178736 33.4227678, -111.9178688 33.4223038, -111.9184222 33.4222998, -111.9184214 33.422221, -111.9190965 33.4222162, -111.9191022 33.4227665))",POINT (-111.9185105866038 33.42245698546252),4365.5,15
,446,625701359.0,,parking,,,"POLYGON ((-111.9441931 33.4277419, -111.9441952 33.4284353, -111.943882 33.428436, -111.9438847 33.4293395, -111.9437585 33.4293397, -111.9437539 33.4277427, -111.9441931 33.4277419))",POINT (-111.9439325190183 33.42830657315629),4314.2,1
,206,294240658.0,,parking,,,"POLYGON ((-111.9245284 33.4208452, -111.9241341 33.4208462, -111.9241329 33.4207759, -111.9240033 33.4207746, -111.9240001 33.4217975, -111.9242039 33.4217966, -111.9242093 33.4214877, -111.9245239 33.4214853, -111.9245284 33.4208452))",POINT (-111.9242345787822 33.42123223502384),4215.5,19
University Center A,130,30421459.0,,yes,,,"POLYGON ((-111.9224675 33.4234675, -111.9224675 33.4232812, -111.92221 33.4232812, -111.9221242 33.4232024, -111.9221242 33.4229374, -111.9223559 33.4229374, -111.9223559 33.423095, -111.9224074 33.4231379, -111.9224503 33.4231379, -111.9224503 33.4226651, -111.922313 33.4225505, -111.922313 33.4225075, -111.9220469 33.4225075, -111.9220469 33.4225505, -111.921901 33.4226651, -111.9218924 33.4233457, -111.9219353 33.4233457, -111.9220383 33.4234245, -111.9220383 33.4234675, -111.9224675 33.4234675))",POINT (-111.922161899743 33.4229782292036),4138.1,15
,148,157628519.0,,parking,,,"POLYGON ((-111.9433693 33.4236065, -111.9433639 33.4235617, -111.9434122 33.4235617, -111.9433961 33.422908, -111.9433371 33.422908, -111.9433381 33.4228632, -111.9428572 33.4228624, -111.9428615 33.4229322, -111.9427943 33.4229373, -111.9428053 33.4232115, -111.9428178 33.4233478, -111.9431126 33.4236145, -111.9433693 33.4236065))",POINT (-111.9431240546334 33.42321209290975),4105.3,11
"Life Sciences A, B, & D-Wing",486,,60505.0,yes,,,"MULTIPOLYGON (((-111.9328266 33.419555, -111.9329803 33.4195557, -111.9329804 33.4195272, -111.9334578 33.4195296, -111.9334564 33.4197241, -111.9333117 33.4197234, -111.9333108 33.4198477, -111.9334603 33.4197746, -111.9334927 33.4198207, -111.9335134 33.4199238, -111.9334783 33.4200167, -111.9334672 33.420044, -111.9334436 33.4200373, -111.9334448 33.4201382, -111.9333812 33.4201387, -111.9333816 33.420169, -111.9328241 33.4201736, -111.9328232 33.4200956, -111.9328266 33.419555)))",POINT (-111.9331409122402 33.4198547056377),4075.4,18
Physical Education West,45,28878211.0,,yes,,,"POLYGON ((-111.9329349 33.4174071, -111.9331409 33.4174071, -111.9331409 33.417493, -111.9332783 33.417493, -111.9332783 33.4175862, -111.9333212 33.4175862, -111.9333212 33.4180375, -111.9334156 33.4180375, -111.9334156 33.4182094, -111.9328148 33.4182094, -111.9328062 33.4175074, -111.9329349 33.4175074, -111.9329349 33.4174071))",POINT (-111.9330755547083 33.41784825796991),4061.2,23
ASU Bookstore,47,28878276.0,,yes,,,"POLYGON ((-111.9321292 33.4181534, -111.9321292 33.4174012, -111.9318288 33.4174012, -111.9318288 33.4175015, -111.9315713 33.4175015, -111.9315713 33.4181534, -111.9321292 33.4181534))",POINT (-111.9318601001915 33.41779867596485),4059.4,23
ASU International Students and Scholars Office (ISSO),156,223229538.0,,school,,,"POLYGON ((-111.9398073 33.4199662, -111.9395981 33.4199695, -111.9396008 33.4199069, -111.9393782 33.4199091, -111.9393836 33.4198274, -111.9389759 33.419833, -111.9389759 33.4198934, -111.9387747 33.4198957, -111.938776 33.4198643, -111.9383831 33.4198654, -111.938375 33.4195364, -111.9387479 33.4195274, -111.9387506 33.4194916, -111.9389464 33.4194871, -111.9389625 33.4196684, -111.9397189 33.4196497, -111.9397752 33.4196483, -111.9397671 33.4198431, -111.9397966 33.4198431, -111.9398073 33.4199662))",POINT (-111.9390348144006 33.41973508972454),4038.1,17
Marina Heights Building #4,253,439081930.0,,yes,,,"POLYGON ((-111.9323246 33.4297317, -111.931393 33.4294468, -111.9312316 33.4298144, -111.9321633 33.4300993, -111.9323246 33.4297317))",POINT (-111.9317781180333 33.42977305115765),4003.4,3
,214,294244799.0,,parking,,,"POLYGON ((-111.9241998 33.4204656, -111.9233214 33.4202854, -111.9233174 33.4199026, -111.9234528 33.4198421, -111.9236191 33.4198779, -111.9240764 33.4200682, -111.9242079 33.4200694, -111.9241998 33.4204656))",POINT (-111.9237472385641 33.42015833864183),3877.9,19
Biodesign B,495,,6926828.0,yes,,,"MULTIPOLYGON (((-111.9280847 33.4199917, -111.9280516 33.4200047, -111.9280526 33.420073, -111.9287008 33.4200455, -111.928693 33.4199167, -111.9286642 33.4199102, -111.9286406 33.4194476, -111.9286979 33.4194455, -111.9286968 33.4194261, -111.9283293 33.4194403, -111.9283278 33.4194035, -111.9283266 33.4193731, -111.9281447 33.4193755, -111.9281444 33.4194062, -111.9281439 33.4194519, -111.9281065 33.4194534, -111.9281065 33.4194839, -111.928079 33.4194814, -111.9280847 33.4199917)))",POINT (-111.9283670417511 33.41974384731684),3865.4,19
Ross-Blakley Hall,49,28878390.0,,library,,,"POLYGON ((-111.9300935 33.4168536, -111.9295528 33.4168536, -111.9293725 33.4168249, -111.929321 33.4168965, -111.9292867 33.4169968, -111.929261 33.4171473, -111.9292695 33.4172834, -111.929321 33.4172333, -111.9295785 33.4172333, -111.9295785 33.4172691, -111.92963 33.4172691, -111.9297244 33.4172906, -111.9298189 33.4173192, -111.9298618 33.4173407, -111.9298618 33.4174195, -111.9300935 33.4174195, -111.9300935 33.4168536))",POINT (-111.92972232077 33.41708848341123),3823.6,23
,332,544822388.0,,yes,,,"POLYGON ((-111.9406152 33.4263923, -111.9401442 33.4263923, -111.9401442 33.4256622, -111.9402112 33.425608, -111.9406152 33.425608, -111.9406152 33.4263923))",POINT (-111.9403807529316 33.42600199777564),3788.7,6
ISTB 4,153,221569489.0,,university,,,"POLYGON ((-111.9287082 33.4181997, -111.9286802 33.4182099, -111.9286782 33.4183253, -111.9282909 33.418326, -111.9282858 33.4183124, -111.9282564 33.4183133, -111.9282533 33.4183379, -111.9280903 33.4183338, -111.9280821 33.4177331, -111.9287062 33.4177281, -111.9287082 33.4181997))",POINT (-111.9283934999717 33.41802643100772),3787.6,24
Biodesign A,93,30407331.0,,yes,,,"POLYGON ((-111.9283266 33.4193731, -111.9286323 33.4193655, -111.9286189 33.4193015, -111.9285835 33.4192836, -111.9285781 33.4188399, -111.9286393 33.4188265, -111.9286396 33.4186919, -111.9280727 33.4186911, -111.9280713 33.419352, -111.9281447 33.4193755, -111.9283266 33.4193731))",POINT (-111.9283354240648 33.41902796856471),3680.8,19
Marina Heights Building #2,340,548483472.0,,yes,,,"POLYGON ((-111.933514 33.4302007, -111.9336788 33.4298206, -111.9328566 33.42957, -111.932689 33.4299479, -111.933514 33.4302007))",POINT (-111.9331847588418 33.42988499291382),3648.2,3
,268,517110518.0,,residential,,,"POLYGON ((-111.9215615 33.4166189, -111.9217063 33.4165046, -111.921194 33.4160523, -111.9210464 33.4161687, -111.9212825 33.4163771, -111.9209685 33.4163736, -111.9209788 33.415745, -111.9207714 33.4157426, -111.9207582 33.4165472, -111.921276 33.4165531, -111.9212779 33.4164372, -111.9213567 33.4164381, -111.9215615 33.4166189))",POINT (-111.9210932552191 33.41626543439763),3600.7,25
,275,543997792.0,,yes,,,"POLYGON ((-111.9411315 33.4228701, -111.9407597 33.4228656, -111.940757 33.4224068, -111.9405508 33.4224088, -111.9405562 33.4220998, -111.9411315 33.4221032, -111.9411315 33.4228701))",POINT (-111.9408927811122 33.42244326487203),3594.2,11
Weatherup Center,186,257009022.0,,yes,,,"POLYGON ((-111.9240713 33.4249454, -111.9236321 33.4249404, -111.9236318 33.424959, -111.9234838 33.4249573, -111.9234845 33.4249186, -111.9234122 33.4249177, -111.9234115 33.4249556, -111.9232783 33.424954, -111.9232743 33.4249361, -111.9228176 33.4249332, -111.9228202 33.4246477, -111.9232529 33.4246505, -111.9232526 33.4246743, -111.9233508 33.424675, -111.9233505 33.4247022, -111.9235595 33.424704, -111.9235598 33.4246752, -111.9236497 33.424676, -111.92365 33.424654, -111.9240759 33.4246588, -111.9240713 33.4249454))",POINT (-111.9234468333613 33.42480247995486),3583.5,9
