name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
Target,587,779360189,,yes,,,,"POLYGON ((-111.9050011 33.4299644, -111.905 33.4298908, -111.9048864 33.4298918, -111.9048817 33.4295428, -111.9066067 33.4295268, -111.9066081 33.4296283, -111.9067034 33.4296274, -111.906709 33.4300479, -111.9065422 33.4300495, -111.9065454 33.4302851, -111.9062791 33.4302876, -111.9062795 33.4303173, -111.9059724 33.4303202, -111.9059718 33.4302766, -111.9055865 33.4302803, -111.9055868 33.4303017, -111.9055241 33.4303024, -111.9055248 33.4303477, -111.9054565 33.4303484, -111.9054563 33.430337, -111.9053786 33.4303378, -111.9053698 33.4303481, -111.9053645 33.4303599, -111.9051667 33.4303617, -111.9051657 33.4302814, -111.9051104 33.430283, -111.9051021 33.4299625, -111.9050011 33.4299644))","POINT (-111.90581144965425 33.42990298810622)",,1
,588,807689161,,house,,,,"POLYGON ((-111.9363952 33.4060025, -111.9363959 33.4058917, -111.9361511 33.4058875, -111.9361488 33.4060009, -111.936244 33.4060015, -111.936244 33.4059708, -111.9363007 33.4059713, -111.9363007 33.4060019, -111.9363952 33.4060025))","POINT (-111.93627227070007 33.4059429633769)",,1
,589,808193747,,apartments,,,,"POLYGON ((-111.9278196 33.4065499, -111.9275957 33.4065516, -111.9275947 33.4064606, -111.9278186 33.4064589, -111.9278196 33.4065499))","POINT (-111.92770715000003 33.40650525000001)",,1
,590,809725135,,apartments,,,,"POLYGON ((-111.9280971 33.4060514, -111.9283717 33.4060519, -111.9283718 33.4062164, -111.9282654 33.4062172, -111.9282656 33.4061453, -111.9280969 33.4061451, -111.9280971 33.4060514))","POINT (-111.92825351331456 33.40611729734738)",,1
,591,870986185,,yes,,,,"POLYGON ((-111.906629 33.4328989, -111.9065267 33.4326429, -111.9066866 33.4325983, -111.9067105 33.4326581, -111.9067249 33.4326541, -111.9067444 33.4327029, -111.9067688 33.4326961, -111.9068003 33.4327749, -111.9067613 33.4327857, -111.9067845 33.4328437, -111.906686 33.4328711, -111.9066903 33.4328818, -111.906629 33.4328989))","POINT (-111.90666449626306 33.43274419598011)",,1
Tri-City Transmission,592,872128697,,yes,,,,"POLYGON ((-111.9000573 33.4290617, -111.899699 33.4290586, -111.8997001 33.4289712, -111.9000584 33.4289743, -111.9000573 33.4290617))","POINT (-111.8998787 33.42901645)",,1
,593,895311564,,detached,,,,"POLYGON ((-111.903364 33.405417, -111.903186 33.405485, -111.903235 33.405576, -111.903413 33.405508, -111.903364 33.405417))","POINT (-111.9032995 33.4054965)",,1
,594,895311806,,yes,,,,"POLYGON ((-111.904397 33.4066, -111.904501 33.4066, -111.904501 33.406439, -111.904397 33.406439, -111.904397 33.4066))","POINT (-111.904449 33.4065195)",,1
,595,895332520,,yes,,,,"POLYGON ((-111.899593 33.415513, -111.899593 33.415688, -111.899703 33.415688, -111.899703 33.415513, -111.899593 33.415513))","POINT (-111.89964800000001 33.4156005)",,1
,596,895333015,,yes,,,,"POLYGON ((-111.899569 33.416024, -111.899714 33.416024, -111.899714 33.415939, -111.899569 33.415939, -111.899569 33.416024))","POINT (-111.89964150000002 33.4159815)",,1
,597,895339870,,yes,,,,"POLYGON ((-111.906844 33.423421, -111.906845 33.423173, -111.906392 33.423172, -111.906391 33.423216, -111.90633 33.423216, -111.906329 33.42342, -111.906844 33.423421))","POINT (-111.90659192615287 33.42329869377746)",,1
,598,895727825,,yes,,,,"POLYGON ((-111.917283 33.40581, -111.917506 33.405808, -111.917504 33.405689, -111.917434 33.405689, -111.917434 33.405646, -111.917281 33.405647, -111.917283 33.40581))","POINT (-111.91738640451501 33.40573314197206)",,1
,599,895729002,,yes,,,,"POLYGON ((-111.9165916 33.4060216, -111.9165607 33.4058262, -111.9163404 33.4058494, -111.9163703 33.4060448, -111.9165916 33.4060216))","POINT (-111.916465771024 33.40593557153794)",,1
,600,895729089,,yes,,,,"POLYGON ((-111.921144 33.405577, -111.921144 33.405431, -111.920994 33.405431, -111.920994 33.405577, -111.921144 33.405577))","POINT (-111.921069 33.405504)",,1
,601,895734062,,yes,,,,"POLYGON ((-111.930479 33.406426, -111.930409 33.406426, -111.930409 33.406336, -111.930283 33.406336, -111.930283 33.406515, -111.930479 33.406515, -111.930479 33.406426))","POINT (-111.93036721108949 33.406435239785985)",,1
,602,895735125,,yes,,,,"POLYGON ((-111.940279 33.405505, -111.940183 33.405505, -111.940183 33.405684, -111.940279 33.405684, -111.940279 33.405505))","POINT (-111.940231 33.4055945)",,1
Novus Parking Structure,603,909831582,,parking,parking,,,"POLYGON ((-111.9290487 33.4234879, -111.9294179 33.4231526, -111.9284397 33.4224024, -111.9283083 33.4225218, -111.9279669 33.4222599, -111.9279345 33.4222885, -111.9276869 33.4225141, -111.9289661 33.4234956, -111.9290086 33.4234571, -111.9290487 33.4234879))","POINT (-111.92858231486959 33.42287655630419)",,1
,604,938172551,,yes,,,,"POLYGON ((-111.945617 33.4101, -111.94566 33.4101, -111.94566 33.410147, -111.945805 33.410147, -111.945805 33.410004, -111.945668 33.410004, -111.945668 33.410044, -111.945617 33.410044, -111.945617 33.4101))","POINT (-111.94572354272005 33.410075852802)",,1
,605,938174169,,yes,,,,"POLYGON ((-111.946446 33.419241, -111.946352 33.419241, -111.946352 33.419297, -111.946446 33.419297, -111.946446 33.419241))","POINT (-111.94639900000001 33.419269)",,1
,606,938174199,,yes,,,,"POLYGON ((-111.944576 33.417197, -111.944445 33.417197, -111.944445 33.417271, -111.944576 33.417271, -111.944576 33.417197))","POINT (-111.94451050000002 33.417234)",,1
,607,938174373,,yes,,,,"POLYGON ((-111.947885 33.421036, -111.947886 33.420978, -111.947804 33.420977, -111.947803 33.421035, -111.947885 33.421036))","POINT (-111.94784450000002 33.421006500000004)",,1
,608,938174383,,yes,,,,"POLYGON ((-111.946432 33.421509, -111.946352 33.421509, -111.946352 33.421612, -111.946432 33.421612, -111.946432 33.421509))","POINT (-111.946392 33.421560500000005)",,1
,609,938174527,,yes,,,,"POLYGON ((-111.948436 33.421236, -111.948278 33.421236, -111.948278 33.421336, -111.948436 33.421336, -111.948436 33.421236))","POINT (-111.948357 33.421286)",,1
,610,938174933,,detached,,,,"POLYGON ((-111.950552 33.420618, -111.950724 33.420618, -111.950724 33.420497, -111.950552 33.420497, -111.950552 33.420618))","POINT (-111.950638 33.420557499999994)",,1
,611,938174953,,yes,,,,"POLYGON ((-111.951158 33.419725, -111.950997 33.419725, -111.950997 33.419857, -111.951158 33.419857, -111.951158 33.419725))","POINT (-111.95107750000001 33.419791000000004)",,1
,612,938175019,,yes,,,,"POLYGON ((-111.951099 33.418081, -111.951046 33.418081, -111.951046 33.418135, -111.951099 33.418135, -111.951099 33.418081))","POINT (-111.95107250000002 33.418108000000004)",,1
,613,938175506,,yes,,,,"POLYGON ((-111.952534 33.418191, -111.952534 33.418095, -111.952583 33.418095, -111.952583 33.418034, -111.952381 33.418034, -111.952381 33.418191, -111.952534 33.418191))","POINT (-111.95246867693449 33.41810718818956)",,1
,614,938175869,,yes,,,,"POLYGON ((-111.948873 33.416588, -111.948688 33.416588, -111.948688 33.416731, -111.948873 33.416731, -111.948873 33.416588))","POINT (-111.9487805 33.416659499999994)",,1
,615,938175909,,yes,,,,"POLYGON ((-111.949214 33.418516, -111.949418 33.418516, -111.949418 33.418404, -111.949316 33.418404, -111.949316 33.418431, -111.949214 33.418431, -111.949214 33.418516))","POINT (-111.94932298984773 33.4184658248731)",,1
,616,938176029,,yes,,,,"POLYGON ((-111.947083 33.41866, -111.946968 33.418661, -111.946968 33.418698, -111.946915 33.418699, -111.946916 33.41878, -111.947085 33.418779, -111.947083 33.41866))","POINT (-111.94700610312142 33.41872457527596)",,1
,617,938176147,,yes,,,,"POLYGON ((-111.942983 33.415834, -111.942983 33.415899, -111.943101 33.415899, -111.943101 33.415834, -111.942983 33.415834))","POINT (-111.94304199999999 33.4158665)",,1
,618,938177242,,yes,,,,"POLYGON ((-111.941669 33.420685, -111.941669 33.420595, -111.941427 33.420595, -111.941427 33.420685, -111.941669 33.420685))","POINT (-111.941548 33.420640000000006)",,1
,619,938177575,,yes,,,,"POLYGON ((-111.944431 33.416323, -111.944622 33.416323, -111.944622 33.416234, -111.944533 33.416234, -111.944533 33.416198, -111.944431 33.416198, -111.944431 33.416323))","POINT (-111.94451859501231 33.416267397489236)",,1
,620,938178020,,yes,,,,"POLYGON ((-111.946872 33.415946, -111.947097 33.415946, -111.947097 33.41584, -111.947038 33.41584, -111.947038 33.415876, -111.946918 33.415876, -111.946918 33.41584, -111.946872 33.41584, -111.946872 33.415946))","POINT (-111.94698593778803 33.41590074193548)",,1
,621,938178172,,yes,,,,"POLYGON ((-111.94886 33.415807, -111.948707 33.415807, -111.948707 33.415934, -111.94886 33.415934, -111.94886 33.415807))","POINT (-111.94878349999999 33.4158705)",,1
,622,938215966,,yes,,,,"POLYGON ((-111.948313 33.41291, -111.948313 33.412977, -111.948457 33.412977, -111.948457 33.41291, -111.948313 33.41291))","POINT (-111.948385 33.4129435)",,1
,623,938217722,,yes,,,,"POLYGON ((-111.9542565 33.4080028, -111.9538496 33.4080039, -111.9530768 33.4078396, -111.9530758 33.4077198, -111.9531105 33.4076986, -111.953158 33.4077259, -111.9531673 33.4077185, -111.9534068 33.4077177, -111.953457 33.4077446, -111.9535409 33.4077466, -111.9535862 33.4077705, -111.9536724 33.4077657, -111.9537165 33.4077903, -111.9542002 33.4077922, -111.9542571 33.4078204, -111.9542565 33.4080028))","POINT (-111.95370420224673 33.407860774950805)",,1
,624,938427246,,yes,,,,"POLYGON ((-111.946942 33.426953, -111.947143 33.426953, -111.947143 33.426855, -111.946942 33.426855, -111.946942 33.426953))","POINT (-111.94704250000002 33.42690399999999)",,1
,625,938427650,,yes,,,,"POLYGON ((-111.946427 33.425988, -111.946427 33.426098, -111.946558 33.426098, -111.946558 33.425988, -111.946427 33.425988))","POINT (-111.94649249999999 33.426043)",,1
,626,938428718,,yes,,,,"POLYGON ((-111.947921 33.427973, -111.947922 33.428264, -111.948075 33.428264, -111.948074 33.427973, -111.947921 33.427973))","POINT (-111.94799800000001 33.4281185)",,1
,627,938429128,,yes,,,,"POLYGON ((-111.951993 33.428809, -111.951993 33.428966, -111.952143 33.428966, -111.952143 33.428809, -111.951993 33.428809))","POINT (-111.952068 33.4288875)",,1
,628,938431314,,yes,,,,"POLYGON ((-111.95107 33.425664, -111.95107 33.425838, -111.951193 33.425838, -111.951193 33.425787, -111.951247 33.425787, -111.951247 33.425664, -111.95107 33.425664))","POINT (-111.9511524605263 33.42574496052631)",,1
,629,938436465,,yes,,,,"POLYGON ((-111.947002 33.423789, -111.947157 33.423791, -111.9471595 33.4236361, -111.947162 33.423484, -111.946916 33.423482, -111.946915 33.423543, -111.947001 33.423544, -111.947 33.423601, -111.947089 33.423602, -111.9470885 33.4236355, -111.947088 33.423676, -111.947003 33.423675, -111.947002 33.423789))","POINT (-111.94707188066795 33.42362154750868)",,1
,630,958939176,,yes,,,,"POLYGON ((-111.913935 33.418498, -111.913935 33.418621, -111.914061 33.418621, -111.914061 33.418583, -111.914125 33.418583, -111.914125 33.418498, -111.913935 33.418498))","POINT (-111.91402268239565 33.41855456352087)",,1
,631,958940108,,yes,,,,"POLYGON ((-111.911446 33.416962, -111.911547 33.416962, -111.911547 33.416935, -111.911628 33.416935, -111.911628 33.416843, -111.9114 33.416843, -111.9114 33.416931, -111.911446 33.416931, -111.911446 33.416962))","POINT (-111.91151268283086 33.41689555472171)",,1
,632,958940607,,yes,,,,"POLYGON ((-111.917223 33.416803, -111.917395 33.416803, -111.917395 33.416691, -111.917223 33.416691, -111.917223 33.416803))","POINT (-111.917309 33.416747)",,1
,633,958940734,,yes,,,,"POLYGON ((-111.915327 33.413342, -111.915276 33.413342, -111.915276 33.413425, -111.915447 33.413425, -111.915447 33.413306, -111.915327 33.413306, -111.915327 33.413342))","POINT (-111.91536745041323 33.41336961570248)",,1
,634,958940774,,yes,,,,"POLYGON ((-111.913449 33.412325, -111.913307 33.412325, -111.913307 33.412417, -111.913449 33.412417, -111.913449 33.412325))","POINT (-111.913378 33.412371)",,1
,635,958941045,,yes,,,,"POLYGON ((-111.910952 33.411401, -111.91078 33.411401, -111.91078 33.411486, -111.910952 33.411486, -111.910952 33.411401))","POINT (-111.910866 33.41144349999999)",,1
,636,958941065,,yes,,,,"POLYGON ((-111.911867 33.412834, -111.911867 33.41274, -111.911722 33.41274, -111.911722 33.412834, -111.911867 33.412834))","POINT (-111.91179450000001 33.412786999999994)",,1
,637,958941360,,yes,,,,"POLYGON ((-111.909996 33.413627, -111.910194 33.413628, -111.910196 33.413171, -111.909998 33.41317, -111.909996 33.413627))","POINT (-111.91009600000001 33.413399000000005)",,1
,638,958942403,,yes,,,,"POLYGON ((-111.921139 33.412128, -111.921139 33.41216, -111.921069 33.41216, -111.921069 33.412229, -111.921225 33.412229, -111.921225 33.412128, -111.921139 33.412128))","POINT (-111.92115412636879 33.412184217667956)",,1
,639,958944581,,yes,,,,"POLYGON ((-111.918929 33.416993, -111.91905 33.416993, -111.91905 33.416808, -111.918929 33.416808, -111.918929 33.416993))","POINT (-111.9189895 33.4169005)",,1
,640,958944880,,yes,,,,"POLYGON ((-111.921083 33.417121, -111.921085 33.416858, -111.92094 33.416857, -111.920938 33.41712, -111.921083 33.417121))","POINT (-111.9210115 33.416989)",,1
,641,958947850,,yes,,,,"POLYGON ((-111.9096139 33.4167485, -111.9096155 33.4166292, -111.9093875 33.4166287, -111.9093851 33.4167475, -111.9096139 33.4167485))","POINT (-111.90950057892415 33.41668851037299)",,1
,642,958947881,,yes,,,,"POLYGON ((-111.936964 33.413774, -111.936916 33.413773, -111.936917 33.413673, -111.936744 33.413671, -111.936743 33.413804, -111.936871 33.413805, -111.936871 33.413858, -111.936963 33.413859, -111.936964 33.413774))","POINT (-111.93685018655255 33.41375662295752)",,1
,643,958948109,,yes,,,,"POLYGON ((-111.936752 33.413143, -111.936677 33.413143, -111.936677 33.413241, -111.936752 33.413241, -111.936752 33.413143))","POINT (-111.9367145 33.413191999999995)",,1
,644,958948479,,yes,,,,"POLYGON ((-111.93467 33.41226, -111.934672 33.41211, -111.934438 33.412109, -111.934438 33.412174, -111.93455 33.412174, -111.93455 33.412202, -111.934491 33.412202, -111.934491 33.412259, -111.93467 33.41226))","POINT (-111.9345705685351 33.41217908851424)",,1
,645,958948635,,yes,,,,"POLYGON ((-111.93586 33.409945, -111.935835 33.409793, -111.935706 33.409808, -111.935731 33.40996, -111.93586 33.409945))","POINT (-111.93578299999999 33.40987649999999)",,1
,646,958948828,,yes,,,,"POLYGON ((-111.938238 33.410062, -111.938101 33.410062, -111.938101 33.410194, -111.938286 33.410194, -111.938286 33.4101, -111.938238 33.4101, -111.938238 33.410062))","POINT (-111.93818797052576 33.41013179394583)",,1
,647,958962899,,yes,,,,"POLYGON ((-111.905664 33.417911, -111.905664 33.417623, -111.905551 33.417623, -111.905551 33.417911, -111.905664 33.417911))","POINT (-111.90560749999999 33.417767000000005)",,1
,648,958963058,,yes,,,,"POLYGON ((-111.900253 33.417258, -111.900253 33.417416, -111.90036 33.417416, -111.90036 33.417258, -111.900253 33.417258))","POINT (-111.9003065 33.417336999999996)",,1
,649,958963710,,yes,,,,"POLYGON ((-111.906366 33.42109, -111.906365 33.421262, -111.90666 33.421263, -111.906661 33.421091, -111.906366 33.42109))","POINT (-111.90651299999999 33.4211765)",,1
,650,958964383,,yes,,,,"POLYGON ((-111.9204 33.42114, -111.920175 33.421137, -111.920167 33.421481, -111.920186 33.421481, -111.920185 33.421533, -111.920372 33.421536, -111.920374 33.421478, -111.920393 33.421478, -111.9204 33.42114))","POINT (-111.92028310328182 33.421332508210256)",,1
,651,958965020,,yes,,,,"POLYGON ((-111.927525 33.410321, -111.927727 33.410321, -111.927727 33.410218, -111.927525 33.410218, -111.927525 33.410321))","POINT (-111.927626 33.4102695)",,1
,652,958965268,,yes,,,,"POLYGON ((-111.930559 33.409462, -111.930293 33.409462, -111.930293 33.409589, -111.930559 33.409589, -111.930559 33.409462))","POINT (-111.93042600000001 33.4095255)",,1
,653,958965814,,yes,,,,"POLYGON ((-111.929537 33.408994, -111.929537 33.408839, -111.929406 33.408839, -111.929406 33.408994, -111.929537 33.408994))","POINT (-111.92947149999999 33.408916500000004)",,1
,654,958968812,,yes,,,,"POLYGON ((-111.933037 33.408172, -111.93286 33.408172, -111.93286 33.408275, -111.933037 33.408275, -111.933037 33.408172))","POINT (-111.9329485 33.4082235)",,1
,655,983727644,,carport,,,,"POLYGON ((-111.9105688 33.4085912, -111.9103998 33.4085908, -111.9103996 33.4086333, -111.9105686 33.4086337, -111.9105688 33.4085912))","POINT (-111.91048420000001 33.408612250000004)",,1
,656,983728279,,carport,,,,"POLYGON ((-111.915586 33.409344, -111.915585 33.409392, -111.91597 33.409398, -111.915971 33.40935, -111.915586 33.409344))","POINT (-111.91577799999999 33.409371)",,1
,657,983728910,,carport,,,,"POLYGON ((-111.908546 33.408653, -111.908423 33.408626, -111.908378 33.408769, -111.908501 33.408796, -111.908546 33.408653))","POINT (-111.908462 33.408711)",,1
,658,991007127,,carport,,,,"POLYGON ((-111.9062951 33.4132366, -111.9062418 33.4132361, -111.906238 33.4135082, -111.9062914 33.4135087, -111.9062951 33.4132366))","POINT (-111.906266574399 33.413372442496716)",,1
,659,1007160342,,yes,,,,"POLYGON ((-111.8972975 33.4069539, -111.8973172 33.4068865, -111.8973419 33.4068915, -111.8973817 33.4067558, -111.8973607 33.4067515, -111.8974004 33.4066163, -111.8972812 33.4065919, -111.8972406 33.4067304, -111.8972603 33.4067345, -111.897222 33.4068651, -111.8971999 33.4068606, -111.8971796 33.4069298, -111.8972975 33.4069539))","POINT (-111.89729869615847 33.40677470394573)",,1
,660,1019300941,,carport,,,,"POLYGON ((-111.9008943 33.4203843, -111.9008953 33.4204288, -111.9010062 33.4204272, -111.9010053 33.4203827, -111.9008943 33.4203843))","POINT (-111.90095027462911 33.420405746663)",,1
,661,1019787219,,carport,,,,"POLYGON ((-111.9011339 33.4214259, -111.9011351 33.4214729, -111.9013011 33.4214701, -111.9012999 33.4214231, -111.9011339 33.4214259))","POINT (-111.90121749999999 33.421448)",,1
,662,1062204110,,yes,parking,,,"POLYGON ((-111.9501859 33.431618, -111.9502666 33.4319695, -111.9503867 33.4319503, -111.9503933 33.4319787, -111.95046 33.431968, -111.9504493 33.4319212, -111.9506066 33.431896, -111.9513448 33.4317783, -111.9513479 33.4317921, -111.9514118 33.4317819, -111.9513927 33.4316984, -111.9513523 33.4317048, -111.9512802 33.4314199, -111.9501859 33.431618))","POINT (-111.95078080967227 33.43169406526113)",,1
,663,1083336677,,,parking_space,,,"POLYGON ((-111.9413338 33.4257958, -111.9413339 33.42585, -111.9413071 33.4258501, -111.9413065 33.4257959, -111.9413338 33.4257958))","POINT (-111.94132032438402 33.4258228665149)",,1
,664,1084112497,,,parking,,,"POLYGON ((-111.9406746 33.4245076, -111.9406754 33.4247798, -111.9405871 33.4247816, -111.9405888 33.4245997, -111.9406008 33.4246001, -111.9405995 33.4245074, -111.9406746 33.4245076))","POINT (-111.94063328202074 33.424648980210605)",,1
Connolly Middle School,665,1119329707,,,school,,,"POLYGON ((-111.902627 33.4036969, -111.9012679 33.4037606, -111.9008147 33.4037601, -111.9007169 33.4037635, -111.9006144 33.4037671, -111.9005455 33.4037449, -111.9004732 33.4037968, -111.9004232 33.4038127, -111.9002975 33.403815, -111.8997802 33.4038196, -111.8996044 33.4038424, -111.8991836 33.4039177, -111.899037 33.4039306, -111.8988184 33.4039336, -111.8981125 33.4039394, -111.8981389 33.4040055, -111.8981794 33.4040364, -111.898241 33.4040569, -111.8989103 33.4040614, -111.8989294 33.4058388, -111.8991078 33.4057629, -111.9004501 33.4057658, -111.9004539 33.4051716, -111.9006382 33.4051431, -111.901306 33.4048502, -111.901335 33.4048159, -111.902627 33.4042727, -111.902627 33.4036969))","POINT (-111.90037728221336 33.40457271067016)",,1
,666,1125379248,,yes,parking,,,"POLYGON ((-111.9235753 33.4338563, -111.9234135 33.4335515, -111.9228396 33.4337648, -111.922837 33.4338846, -111.9226909 33.4338911, -111.9226857 33.4343831, -111.9230718 33.4343766, -111.9230953 33.4340413, -111.9232414 33.4339869, -111.923424 33.4339129, -111.9235753 33.4338563))","POINT (-111.92305344709534 33.43396489768627)",,1
,667,1221655690,,dormitory,,,,"POLYGON ((-111.9319575 33.4234696, -111.9319586 33.4235231, -111.9324515 33.4235161, -111.9324504 33.4234625, -111.9319575 33.4234696))","POINT (-111.9322045766811 33.42349282388463)",,1
,668,1245710342,,carport,,,,"POLYGON ((-111.911354 33.4104011, -111.9113074 33.4104154, -111.9113449 33.4105027, -111.911392 33.4104937, -111.911354 33.4104011))","POINT (-111.91134968334836 33.410452922176994)",,1
,669,1273964387,,,parking,,,"POLYGON ((-111.9279548 33.433928, -111.9287787 33.433926, -111.9287788 33.4339513, -111.9279549 33.4339534, -111.9279548 33.433928))","POINT (-111.92836652916111 33.4339396756749)",,1
,670,1290594860,,carport,,,,"POLYGON ((-111.9246474 33.4230934, -111.9249286 33.4230914, -111.9249278 33.4231887, -111.924649 33.4231922, -111.9246474 33.4230934))","POINT (-111.92478783715946 33.423141358706474)",,1
,671,1302577168,,carport,,,,"POLYGON ((-111.901228 33.4087879, -111.9012802 33.4088215, -111.9014267 33.4086628, -111.9013746 33.4086293, -111.901228 33.4087879))","POINT (-111.90132734735539 33.408725405984775)",,1
,672,1302577198,,yes,,,,"POLYGON ((-111.9140369 33.4070449, -111.9140354 33.4070582, -111.9138679 33.407045, -111.9138571 33.4071404, -111.913889 33.4071429, -111.9138777 33.4072428, -111.9139707 33.4072501, -111.9139725 33.4072346, -111.9141612 33.4072495, -111.9141733 33.407143, -111.9141919 33.4071444, -111.9142017 33.4070579, -111.9140369 33.4070449))","POINT (-111.91402695420845 33.4071435491896)",,1
,673,1302584727,,yes,,,,"POLYGON ((-111.9286368 33.4078394, -111.9286356 33.4077431, -111.9284278 33.4077449, -111.928429 33.4078412, -111.9284946 33.4078406, -111.928495 33.4078719, -111.9285621 33.4078714, -111.9285617 33.40784, -111.9286368 33.4078394))","POINT (-111.92853192420657 33.40779821026063)",,1
,674,1307280308,,yes,,,,"POLYGON ((-111.8989744 33.413881, -111.8988993 33.4138473, -111.8989691 33.4137388, -111.8989859 33.4137465, -111.8990442 33.4137725, -111.8989744 33.413881))","POINT (-111.89897173385457 33.413809933060136)",,1
,675,,2970950,yes,,,,"MULTIPOLYGON (((-111.9451818 33.4082934, -111.9448493 33.4082934, -111.9448493 33.4079959, -111.9451818 33.4079959, -111.9451818 33.4082934)))","POINT (-111.94501555 33.40814465)",,1
,676,,12350621,apartments,,,,"MULTIPOLYGON (((-111.9249231 33.4191871, -111.9248341 33.4192556, -111.9248485 33.4192667, -111.9247314 33.4193588, -111.9246998 33.4193309, -111.9246835 33.4193438, -111.9247163 33.4193728, -111.9245991 33.419462, -111.9245646 33.419436, -111.9245489 33.4194522, -111.9245683 33.4194692, -111.9244513 33.4195688, -111.9244324 33.4195522, -111.9244215 33.4195609, -111.9244405 33.4195774, -111.92432 33.4196702, -111.9242986 33.4196527, -111.9242829 33.4196652, -111.9243115 33.41969, -111.9241939 33.419784, -111.9241649 33.4197546, -111.9241568 33.4197653, -111.9241897 33.4197924, -111.9241498 33.4198242, -111.9241032 33.4197825, -111.9240793 33.4198031, -111.9239721 33.4197048, -111.9240298 33.4196546, -111.9240516 33.4196753, -111.9240733 33.4196593, -111.9240773 33.4196428, -111.9240482 33.4196159, -111.9240085 33.419646, -111.9238982 33.4195417, -111.9239323 33.4195137, -111.9239006 33.4194845, -111.9238818 33.4194845, -111.923857 33.419503, -111.9238753 33.4195207, -111.9238157 33.4195657, -111.9237977 33.4195507, -111.9237909 33.4195573, -111.9238224 33.4195857, -111.9237033 33.4196745, -111.9236768 33.4196497, -111.9236623 33.4196605, -111.9236504 33.4196493, -111.9236284 33.4196651, -111.9235811 33.4196267, -111.9235601 33.4196449, -111.9235118 33.4196058, -111.9235251 33.4195951, -111.9234929 33.4195661, -111.9236093 33.4194766, -111.9236414 33.4195063, -111.9236558 33.4194955, -111.9236355 33.4194766, -111.9237296 33.4194041, -111.9237458 33.4194191, -111.9237746 33.4193975, -111.9237766 33.419381, -111.9237548 33.419361, -111.9237459 33.4193678, -111.9237359 33.4193587, -111.9237022 33.4193844, -111.9235971 33.4192883, -111.9236307 33.4192627, -111.9236119 33.4192456, -111.9235785 33.4192707, -111.9234666 33.4191723, -111.9234991 33.4191468, -111.9234928 33.4191403, -111.9234655 33.419161, -111.9234191 33.4191201, -111.9234288 33.4191124, -111.9233978 33.4190841, -111.9235107 33.4189912, -111.9235423 33.4190196, -111.9235594 33.4190064, -111.9235289 33.4189791, -111.9235892 33.4189322, -111.9236495 33.4188853, -111.9236812 33.4189137, -111.9237162 33.4188869, -111.923715 33.4188723, -111.9236826 33.4188422, -111.9236478 33.4188705, -111.9235375 33.4187734, -111.9235711 33.4187489, -111.9235611 33.4187404, -111.9236105 33.4187022, -111.9235462 33.4186469, -111.9235577 33.4186387, -111.9235261 33.4186097, -111.9236406 33.4185191, -111.9236706 33.4185462, -111.9236914 33.4185301, -111.9236628 33.4185044, -111.9237785 33.4184149, -111.9238074 33.4184408, -111.9238183 33.4184324, -111.9237795 33.4183976, -111.92382 33.4183662, -111.9238042 33.418352, -111.9238986 33.4182784, -111.9240292 33.4183951, -111.9239875 33.4184276, -111.923997 33.418436, -111.9240326 33.4184083, -111.9241412 33.4185053, -111.9241186 33.418523, -111.9241358 33.4185384, -111.9241591 33.4185202, -111.9242684 33.4186179, -111.9242472 33.4186344, -111.9242617 33.4186473, -111.9242939 33.4186222, -111.9244037 33.4187204, -111.9243686 33.4187478, -111.9243893 33.4187663, -111.9244244 33.418739, -111.9244356 33.418749, -111.9244562 33.4187676, -111.9245291 33.4188328, -111.9244926 33.4188613, -111.9245151 33.4188814, -111.9245392 33.4188627, -111.9246446 33.4189572, -111.9246226 33.4189742, -111.924641 33.4189907, -111.9246629 33.4189738, -111.9247675 33.4190678, -111.9247455 33.4190849, -111.9247584 33.4190965, -111.9247929 33.4190698, -111.9249231 33.4191871)))","POINT (-111.92408756095432 33.419089998721624)",,1
Durham Hall,677,28930749,,university,,,,"POLYGON ((-111.934696 33.4214437, -111.9346937 33.4209632, -111.9347737 33.420963, -111.9347729 33.4208127, -111.934687 33.420813, -111.9346851 33.420421, -111.9345153 33.4204216, -111.9345154 33.4204513, -111.934479 33.4204514, -111.9344808 33.4208139, -111.9343082 33.4208145, -111.934309 33.4209698, -111.9344731 33.4209692, -111.9344775 33.4214171, -111.9345156 33.4214173, -111.9345157 33.4214443, -111.934696 33.4214437))","POINT (-111.93457242910881 33.42093280307821)",,1
Urban Systems Engineering,678,30407183,,university,,,,"POLYGON ((-111.9290424 33.4213542, -111.9290424 33.4217983, -111.9296854 33.4217983, -111.9296854 33.4218557, -111.9299434 33.4218557, -111.9299434 33.4218055, -111.9300204 33.4218055, -111.9300204 33.4217339, -111.9299344 33.4217339, -111.9299344 33.4215548, -111.9299774 33.4215548, -111.9299774 33.4212969, -111.9296774 33.4212969, -111.9296774 33.4215763, -111.9291534 33.4215763, -111.9291534 33.4213542, -111.9290424 33.4213542))","POINT (-111.92956854532798 33.42161437998852)",,1
,679,30421156,,yes,,,,"POLYGON ((-111.9223645 33.4241595, -111.922476 33.4241595, -111.922476 33.424969, -111.9223645 33.424969, -111.9223645 33.4241595))","POINT (-111.92242025 33.42456425)",,1
