link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,free_speed_s0,capacity_s0,lanes_p1_s0_auto,VOL_p1_s0_auto,MEU_p1_s0_auto,CAP_p1_s0_auto,PEN_p1_s0_auto,DOC_p1_s0_auto,TT_p1_s0_auto,CO2_p1_s0_auto,NOX_p1_s0_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,
11649,36291,connector,47577,971,"LINESTRING (-110.875366 32.288441, -110.883957 32.288479)",0.804500,0.500000,2.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,20.5,20.5,9999.0,0.0,0.0020,2.0,0.0,0.0,20.5,20.5,9999.000,0.000,0.0020,2.000,0.000,0.000,
11650,36292,Major arterial,47542,47577,"LINESTRING (-110.875278 32.279663, -110.875362 32.288437)",0.965400,0.600000,0.765957,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1142.4,1142.4,3600.0,0.0,0.3173,0.8,0.0,0.0,1142.4,1142.4,3600.000,0.000,0.3173,0.767,0.000,0.000,
11651,36292,Major arterial,47577,47542,"LINESTRING (-110.875370 32.288437, -110.875286 32.279663)",0.965400,0.600000,0.765957,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1422.7,1422.7,3600.0,0.0,0.3952,0.8,0.0,0.0,1422.7,1422.7,3600.000,0.000,0.3952,0.769,0.000,0.000,
11652,36293,connector,972,47576,"LINESTRING (-110.883912 32.301418, -110.875238 32.299541)",0.836680,0.520000,2.080000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,73.0,73.0,9999.0,0.0,0.0073,2.1,0.0,0.0,73.0,73.0,9999.000,0.000,0.0073,2.080,0.000,0.000,
11653,36293,connector,47576,972,"LINESTRING (-110.875236 32.299549, -110.883910 32.301426)",0.836680,0.520000,2.080000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,55.0,55.0,9999.0,0.0,0.0055,2.1,0.0,0.0,55.0,55.0,9999.000,0.000,0.0055,2.080,0.000,0.000,
11654,36294,Major arterial,47576,47520,"LINESTRING (-110.875233 32.299545, -110.875042 32.308701)",1.013670,0.630000,0.804255,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1076.0,1076.0,3600.0,0.0,0.2989,0.8,0.0,0.0,1076.0,1076.0,3600.000,0.000,0.2989,0.805,0.000,0.000,
11655,36294,Major arterial,47520,47576,"LINESTRING (-110.875050 32.308701, -110.875241 32.299545)",1.013670,0.630000,0.804255,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1290.5,1290.5,3600.0,0.0,0.3585,0.8,0.0,0.0,1290.5,1290.5,3600.000,0.000,0.3585,0.806,0.000,0.000,
11656,36295,Major arterial,47520,47579,"LINESTRING (-110.875046 32.308705, -110.880188 32.308640)",0.482700,0.300000,0.382979,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,2290.5,2290.5,3600.0,0.0,0.6362,0.4,0.0,0.0,2290.5,2290.5,3600.000,0.000,0.6362,0.392,0.000,0.000,
11657,36295,Major arterial,47579,47520,"LINESTRING (-110.880188 32.308632, -110.875046 32.308697)",0.482700,0.300000,0.382979,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1676.5,1676.5,3600.0,0.0,0.4657,0.4,0.0,0.0,1676.5,1676.5,3600.000,0.000,0.4657,0.386,0.000,0.000,
11658,36296,connector,972,44107,"LINESTRING (-110.883915 32.301422, -110.884045 32.294628)",0.756230,0.470000,1.880000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,2.0,2.0,9999.0,0.0,0.0002,1.9,0.0,0.0,2.0,2.0,9999.000,0.000,0.0002,1.880,0.000,0.000,
11659,36296,connector,44107,972,"LINESTRING (-110.884037 32.294628, -110.883907 32.301422)",0.756230,0.470000,1.880000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,3.0,3.0,9999.0,0.0,0.0003,1.9,0.0,0.0,3.0,3.0,9999.000,0.000,0.0003,1.880,0.000,0.000,
11660,36297,motorway,47578,44107,"LINESTRING (-110.875397 32.294861, -110.884041 32.294632)",0.820590,0.510000,0.874286,56.315000,0.000000,1600.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,56.3,1600.0,1.0,8.0,8.0,1600.0,0.0,0.0050,0.9,0.0,0.0,8.0,8.0,1600.000,0.000,0.0050,0.874,0.000,0.000,
11661,36297,motorway,44107,47578,"LINESTRING (-110.884041 32.294624, -110.875397 32.294853)",0.820590,0.510000,0.874286,56.315000,0.000000,1600.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,56.3,1600.0,1.0,9.0,9.0,1600.0,0.0,0.0056,0.9,0.0,0.0,9.0,9.0,1600.000,0.000,0.0056,0.874,0.000,0.000,
11662,36298,connector,972,47579,"LINESTRING (-110.883907 32.301420, -110.880184 32.308634)",0.868860,0.540000,2.160000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,24.0,24.0,9999.0,0.0,0.0024,2.2,0.0,0.0,24.0,24.0,9999.000,0.000,0.0024,2.160,0.000,0.000,
11663,36298,connector,47579,972,"LINESTRING (-110.880192 32.308638, -110.883915 32.301424)",0.868860,0.540000,2.160000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,25.0,25.0,9999.0,0.0,0.0025,2.2,0.0,0.0,25.0,25.0,9999.000,0.000,0.0025,2.160,0.000,0.000,
11664,36299,Major arterial,47579,47532,"LINESTRING (-110.880188 32.308640, -110.883263 32.308560)",0.289620,0.180000,0.229787,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,2277.5,2277.5,3600.0,0.0,0.6326,0.2,0.0,0.0,2277.5,2277.5,3600.000,0.000,0.6326,0.235,0.000,0.000,
11665,36299,Major arterial,47532,47579,"LINESTRING (-110.883263 32.308552, -110.880188 32.308632)",0.289620,0.180000,0.229787,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1664.5,1664.5,3600.0,0.0,0.4624,0.2,0.0,0.0,1664.5,1664.5,3600.000,0.000,0.4624,0.231,0.000,0.000,
11666,36300,Major arterial,47532,44034,"LINESTRING (-110.883263 32.308560, -110.886330 32.308479)",0.289620,0.180000,0.229787,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,2391.9,2391.9,3600.0,0.0,0.6644,0.2,0.0,0.0,2391.9,2391.9,3600.000,0.000,0.6644,0.237,0.000,0.000,
11667,36300,Major arterial,44034,47532,"LINESTRING (-110.886330 32.308471, -110.883263 32.308552)",0.289620,0.180000,0.229787,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1708.5,1708.5,3600.0,0.0,0.4746,0.2,0.0,0.0,1708.5,1708.5,3600.000,0.000,0.4746,0.232,0.000,0.000,
11668,36301,Major arterial,47576,47578,"LINESTRING (-110.875241 32.299545, -110.875401 32.294857)",0.514880,0.320000,0.408511,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1363.5,1363.5,3600.0,0.0,0.3788,0.4,0.0,0.0,1363.5,1363.5,3600.000,0.000,0.3788,0.410,0.000,0.000,
11669,36301,Major arterial,47578,47576,"LINESTRING (-110.875393 32.294857, -110.875233 32.299545)",0.514880,0.320000,0.408511,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1131.0,1131.0,3600.0,0.0,0.3142,0.4,0.0,0.0,1131.0,1131.0,3600.000,0.000,0.3142,0.409,0.000,0.000,
11670,36302,connector,974,47580,"LINESTRING (-110.860821 32.301760, -110.863491 32.306570)",0.595330,0.370000,1.480000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,270.0,270.0,9999.0,0.0,0.0270,1.5,0.0,0.0,270.0,270.0,9999.000,0.000,0.0270,1.480,0.000,0.000,
11671,36302,connector,47580,974,"LINESTRING (-110.863499 32.306566, -110.860829 32.301756)",0.595330,0.370000,1.480000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,272.6,272.6,9999.0,0.0,0.0273,1.5,0.0,0.0,272.6,272.6,9999.000,0.000,0.0273,1.480,0.000,0.000,
11672,36303,Major arterial,47510,47580,"LINESTRING (-110.858179 32.308773, -110.863497 32.306572)",0.563150,0.350000,0.446809,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,1336.9,1336.9,1700.0,0.0,0.7864,0.5,0.0,0.0,1336.9,1336.9,1700.000,0.000,0.7864,0.472,0.000,0.000,
11673,36303,Major arterial,47580,47510,"LINESTRING (-110.863493 32.306564, -110.858175 32.308765)",0.563150,0.350000,0.446809,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,653.0,653.0,1700.0,0.0,0.3841,0.4,0.0,0.0,653.0,653.0,1700.000,0.000,0.3841,0.448,0.000,0.000,
11674,36304,Major arterial,47575,47545,"LINESTRING (-110.868699 32.296989, -110.859689 32.293716)",0.981490,0.610000,0.938462,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,0.0,0.0,1700.0,0.0,0.0000,0.9,0.0,0.0,0.0,0.0,1700.000,0.000,0.0000,0.938,0.000,0.000,
11675,36304,Major arterial,47545,47575,"LINESTRING (-110.859687 32.293724, -110.868697 32.296997)",0.981490,0.610000,0.938462,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,0.0,0.0,1700.0,0.0,0.0000,0.9,0.0,0.0,0.0,0.0,1700.000,0.000,0.0000,0.938,0.000,0.000,
11676,36305,Major arterial,47580,47574,"LINESTRING (-110.863495 32.306572, -110.868332 32.306191)",0.466610,0.290000,0.370213,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,1439.9,1439.9,1700.0,0.0,0.8470,0.4,0.0,0.0,1439.9,1439.9,1700.000,0.000,0.8470,0.399,0.000,0.000,
11677,36305,Major arterial,47574,47580,"LINESTRING (-110.868332 32.306183, -110.863495 32.306564)",0.466610,0.290000,0.370213,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,758.6,758.6,1700.0,0.0,0.4463,0.4,0.0,0.0,758.6,758.6,1700.000,0.000,0.4463,0.372,0.000,0.000,
11678,36306,connector,244,47582,"LINESTRING (-110.835587 32.247704, -110.841095 32.247750)",0.514880,0.320000,1.280000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,2.0,2.0,9999.0,0.0,0.0002,1.3,0.0,0.0,2.0,2.0,9999.000,0.000,0.0002,1.280,0.000,0.000,
11679,36306,connector,47582,244,"LINESTRING (-110.841095 32.247742, -110.835587 32.247696)",0.514880,0.320000,1.280000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,3.0,3.0,9999.0,0.0,0.0003,1.3,0.0,0.0,3.0,3.0,9999.000,0.000,0.0003,1.280,0.000,0.000,
11680,36307,connector,245,47584,"LINESTRING (-110.835518 32.258961, -110.841133 32.259133)",0.530970,0.330000,1.320000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,549.5,549.5,9999.0,0.0,0.0550,1.3,0.0,0.0,549.5,549.5,9999.000,0.000,0.0550,1.320,0.000,0.000,
11681,36307,connector,47584,245,"LINESTRING (-110.841133 32.259125, -110.835518 32.258953)",0.530970,0.330000,1.320000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,455.1,455.1,9999.0,0.0,0.0455,1.3,0.0,0.0,455.1,455.1,9999.000,0.000,0.0455,1.320,0.000,0.000,
11682,36308,Major arterial,47585,47586,"LINESTRING (-110.840820 32.250801, -110.835548 32.250736)",0.498790,0.310000,0.395745,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,75.6,1750.0,3.0,1457.6,1457.6,5250.0,0.0,0.2776,0.4,0.0,0.0,1457.6,1457.6,5250.000,0.000,0.2776,0.396,0.000,0.000,
11683,36308,Major arterial,47586,47585,"LINESTRING (-110.835548 32.250744, -110.840820 32.250809)",0.498790,0.310000,0.395745,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,75.6,1750.0,3.0,3517.3,3517.3,5250.0,0.0,0.6700,0.4,0.0,0.0,3517.3,3517.3,5250.000,0.000,0.6700,0.408,0.000,0.000,
11684,36309,Major arterial,47584,47587,"LINESTRING (-110.841129 32.259129, -110.841038 32.269051)",1.094120,0.680000,0.868085,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1750.0,2.0,1245.7,1245.7,3500.0,0.0,0.3559,0.9,0.0,0.0,1245.7,1245.7,3500.000,0.000,0.3559,0.870,0.000,0.000,
11685,36309,Major arterial,47587,47584,"LINESTRING (-110.841046 32.269051, -110.841137 32.259129)",1.094120,0.680000,0.868085,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1750.0,2.0,2373.9,2373.9,3500.0,0.0,0.6783,0.9,0.0,0.0,2373.9,2373.9,3500.000,0.000,0.6783,0.896,0.000,0.000,
11686,36310,Major arterial,47587,47588,"LINESTRING (-110.841042 32.269047, -110.823746 32.269005)",1.625090,1.010000,1.731429,56.315000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1650.0,1.0,109.0,109.0,1650.0,0.0,0.0661,1.7,0.0,0.0,109.0,109.0,1650.000,0.000,0.0661,1.731,0.000,0.000,
11687,36310,Major arterial,47588,47587,"LINESTRING (-110.823746 32.269013, -110.841042 32.269055)",1.625090,1.010000,1.731429,56.315000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1650.0,1.0,236.2,236.2,1650.0,0.0,0.1431,1.7,0.0,0.0,236.2,236.2,1650.000,0.000,0.1431,1.732,0.000,0.000,
11688,36311,connector,980,47547,"LINESTRING (-110.823579 32.275639, -110.839227 32.272434)",1.512460,0.940000,3.760000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,851.3,851.3,9999.0,0.0,0.0851,3.8,0.0,0.0,851.3,851.3,9999.000,0.000,0.0851,3.760,0.000,0.000,
11689,36311,connector,47547,980,"LINESTRING (-110.839225 32.272426, -110.823577 32.275631)",1.512460,0.940000,3.760000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,371.9,371.9,9999.0,0.0,0.0372,3.8,0.0,0.0,371.9,371.9,9999.000,0.000,0.0372,3.760,0.000,0.000,
11690,36312,connector,284,47584,"LINESTRING (-110.852585 32.259220, -110.841133 32.259125)",1.078030,0.670000,2.680000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,80.0,80.0,9999.0,0.0,0.0080,2.7,0.0,0.0,80.0,80.0,9999.000,0.000,0.0080,2.680,0.000,0.000,
11691,36312,connector,47584,284,"LINESTRING (-110.841133 32.259133, -110.852585 32.259228)",1.078030,0.670000,2.680000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,103.8,103.8,9999.0,0.0,0.0104,2.7,0.0,0.0,103.8,103.8,9999.000,0.000,0.0104,2.680,0.000,0.000,
11692,36313,connector,284,47590,"LINESTRING (-110.852589 32.259222, -110.847279 32.249662)",1.174570,0.730000,2.920000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,369.2,369.2,9999.0,0.0,0.0369,2.9,0.0,0.0,369.2,369.2,9999.000,0.000,0.0369,2.920,0.000,0.000,
11693,36313,connector,47590,284,"LINESTRING (-110.847271 32.249666, -110.852581 32.259226)",1.174570,0.730000,2.920000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,213.3,213.3,9999.0,0.0,0.0213,2.9,0.0,0.0,213.3,213.3,9999.000,0.000,0.0213,2.920,0.000,0.000,
11694,36314,connector,249,47590,"LINESTRING (-110.843855 32.247753, -110.847273 32.249668)",0.386160,0.240000,0.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,135.6,135.6,9999.0,0.0,0.0136,1.0,0.0,0.0,135.6,135.6,9999.000,0.000,0.0136,0.960,0.000,0.000,
11695,36314,connector,47590,249,"LINESTRING (-110.847277 32.249660, -110.843859 32.247745)",0.386160,0.240000,0.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,224.3,224.3,9999.0,0.0,0.0224,1.0,0.0,0.0,224.3,224.3,9999.000,0.000,0.0224,0.960,0.000,0.000,
11696,36315,Major arterial,47585,47584,"LINESTRING (-110.840816 32.250805, -110.841129 32.259129)",0.917130,0.570000,0.727660,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1750.0,2.0,1440.7,1440.7,3500.0,0.0,0.4116,0.7,0.0,0.0,1440.7,1440.7,3500.000,0.000,0.4116,0.731,0.000,0.000,
11697,36315,Major arterial,47584,47585,"LINESTRING (-110.841137 32.259129, -110.840824 32.250805)",0.917130,0.570000,0.727660,75.623000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1750.0,2.0,2639.6,2639.6,3500.0,0.0,0.7542,0.8,0.0,0.0,2639.6,2639.6,3500.000,0.000,0.7542,0.763,0.000,0.000,
11698,36316,Major arterial,47590,47585,"LINESTRING (-110.847274 32.249660, -110.840819 32.250801)",0.643600,0.400000,0.558140,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,1784.4,1784.4,5250.0,0.0,0.3399,0.6,0.0,0.0,1784.4,1784.4,5250.000,0.000,0.3399,0.559,0.000,0.000,
11699,36316,Major arterial,47585,47590,"LINESTRING (-110.840821 32.250809, -110.847276 32.249668)",0.643600,0.400000,0.558140,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,4952.0,4952.0,5250.0,0.0,0.9432,0.6,0.0,0.0,4952.0,4952.0,5250.000,0.000,0.9432,0.624,0.000,0.000,
11700,36317,Major arterial,47534,47592,"LINESTRING (-110.853533 32.250558, -110.849886 32.248116)",0.450520,0.280000,0.390698,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,2194.6,2194.6,5250.0,0.0,0.4180,0.4,0.0,0.0,2194.6,2194.6,5250.000,0.000,0.4180,0.392,0.000,0.000,
11701,36317,Major arterial,47592,47534,"LINESTRING (-110.849882 32.248122, -110.853529 32.250564)",0.450520,0.280000,0.390698,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,3778.2,3778.2,5250.0,0.0,0.7197,0.4,0.0,0.0,3778.2,3778.2,5250.000,0.000,0.7197,0.406,0.000,0.000,
11702,36318,Major arterial,44043,47592,"LINESTRING (-110.853620 32.245709, -110.849882 32.248116)",0.434430,0.270000,0.376744,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,1282.2,1282.2,5250.0,0.0,0.2442,0.4,0.0,0.0,1282.2,1282.2,5250.000,0.000,0.2442,0.377,0.000,0.000,
11703,36318,Major arterial,47592,44043,"LINESTRING (-110.849886 32.248122, -110.853624 32.245715)",0.434430,0.270000,0.376744,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,3661.7,3661.7,5250.0,0.0,0.6975,0.4,0.0,0.0,3661.7,3661.7,5250.000,0.000,0.6975,0.390,0.000,0.000,
11704,36319,Major arterial,44058,47592,"LINESTRING (-110.846875 32.245700, -110.849881 32.248122)",0.386160,0.240000,0.334884,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,2934.4,2934.4,5250.0,0.0,0.5589,0.3,0.0,0.0,2934.4,2934.4,5250.000,0.000,0.5589,0.340,0.000,0.000,
11705,36319,Major arterial,47592,44058,"LINESTRING (-110.849887 32.248116, -110.846881 32.245694)",0.386160,0.240000,0.334884,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,2206.2,2206.2,5250.0,0.0,0.4202,0.3,0.0,0.0,2206.2,2206.2,5250.000,0.000,0.4202,0.336,0.000,0.000,
11706,36320,connector,251,44058,"LINESTRING (-110.849746 32.244762, -110.846877 32.245693)",0.289620,0.180000,0.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,328.4,328.4,9999.0,0.0,0.0328,0.7,0.0,0.0,328.4,328.4,9999.000,0.000,0.0328,0.720,0.000,0.000,
11707,36320,connector,44058,251,"LINESTRING (-110.846879 32.245701, -110.849748 32.244770)",0.289620,0.180000,0.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,388.4,388.4,9999.0,0.0,0.0388,0.7,0.0,0.0,388.4,388.4,9999.000,0.000,0.0388,0.720,0.000,0.000,
11708,36321,Major arterial,47592,47590,"LINESTRING (-110.849882 32.248115, -110.847273 32.249660)",0.305710,0.190000,0.265116,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,2211.9,2211.9,5250.0,0.0,0.4213,0.3,0.0,0.0,2211.9,2211.9,5250.000,0.000,0.4213,0.266,0.000,0.000,
11709,36321,Major arterial,47590,47592,"LINESTRING (-110.847277 32.249668, -110.849886 32.248123)",0.305710,0.190000,0.265116,69.187000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,3.0,Major arterial,69.2,1750.0,3.0,5446.8,5446.8,5250.0,0.0,1.0375,0.3,0.0,0.0,5446.8,5446.8,5250.000,0.000,1.0375,0.311,0.000,0.000,
11710,36322,connector,249,47582,"LINESTRING (-110.843857 32.247745, -110.841095 32.247742)",0.257440,0.160000,0.640000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,57.0,57.0,9999.0,0.0,0.0057,0.6,0.0,0.0,57.0,57.0,9999.000,0.000,0.0057,0.640,0.000,0.000,
11711,36322,connector,47582,249,"LINESTRING (-110.841095 32.247750, -110.843857 32.247753)",0.257440,0.160000,0.640000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,146.9,146.9,9999.0,0.0,0.0147,0.6,0.0,0.0,146.9,146.9,9999.000,0.000,0.0147,0.640,0.000,0.000,
11712,36323,Major arterial,47585,47582,"LINESTRING (-110.840824 32.250805, -110.841099 32.247746)",0.337890,0.210000,0.360000,56.315000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1650.0,1.0,144.9,144.9,1650.0,0.0,0.0878,0.4,0.0,0.0,144.9,144.9,1650.000,0.000,0.0878,0.360,0.000,0.000,
11713,36323,Major arterial,47582,47585,"LINESTRING (-110.841091 32.247746, -110.840816 32.250805)",0.337890,0.210000,0.360000,56.315000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1650.0,1.0,54.0,54.0,1650.0,0.0,0.0327,0.4,0.0,0.0,54.0,54.0,1650.000,0.000,0.0327,0.360,0.000,0.000,
11714,36324,connector,975,47587,"LINESTRING (-110.848648 32.268936, -110.841042 32.269047)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,181.6,181.6,9999.0,0.0,0.0182,1.8,0.0,0.0,181.6,181.6,9999.000,0.000,0.0182,1.800,0.000,0.000,
11715,36324,connector,47587,975,"LINESTRING (-110.841042 32.269055, -110.848648 32.268944)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,44.0,44.0,9999.0,0.0,0.0044,1.8,0.0,0.0,44.0,44.0,9999.000,0.000,0.0044,1.800,0.000,0.000,
11716,36325,Major arterial,47547,47538,"LINESTRING (-110.839226 32.272434, -110.847725 32.272541)",0.804500,0.500000,0.769231,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,602.1,602.1,1700.0,0.0,0.3542,0.8,0.0,0.0,602.1,602.1,1700.000,0.000,0.3542,0.771,0.000,0.000,
11717,36325,Major arterial,47538,47547,"LINESTRING (-110.847725 32.272533, -110.839226 32.272426)",0.804500,0.500000,0.769231,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,403.8,403.8,1700.0,0.0,0.2376,0.8,0.0,0.0,403.8,403.8,1700.000,0.000,0.2376,0.770,0.000,0.000,
