name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,102,1007160338,,yes,,,,"POLYGON ((-111.8968973 33.4071204, -111.8970016 33.4071199, -111.8970009 33.4070081, -111.8969568 33.4070083, -111.896956 33.4068959, -111.8968495 33.4068964, -111.8968496 33.4069087, -111.8968121 33.4069089, -111.896812 33.4068987, -111.8967827 33.4068988, -111.8967826 33.4068901, -111.8967429 33.4068903, -111.896743 33.4068981, -111.8967151 33.4068982, -111.8967159 33.4070233, -111.8968967 33.4070225, -111.8968973 33.4071204))","POINT (-111.89686606322252 33.40698862626346)",,1
,103,1019300956,,carport,,,,"POLYGON ((-111.9068779 33.4217081, -111.9068189 33.4217079, -111.9068185 33.4218064, -111.9068775 33.4218066, -111.9068779 33.4217081))","POINT (-111.9068482 33.42175725)",,1
,104,1019787158,,yes,,,,"POLYGON ((-111.9401978 33.4291678, -111.9401972 33.4293789, -111.9406327 33.4293797, -111.940633 33.429284, -111.940667 33.429284, -111.9406673 33.4291687, -111.9401978 33.4291678))","POINT (-111.94042486076064 33.42927181862428)",,1
,105,1083336592,,,parking_space,,,"POLYGON ((-111.9410822 33.4247229, -111.9410819 33.4246774, -111.941026 33.4246777, -111.941027 33.4247232, -111.9410822 33.4247229))","POINT (-111.9410542739329 33.42470025222598)",,1
,106,1084112507,,,parking,,,"POLYGON ((-111.9397841 33.4223089, -111.9397879 33.4225266, -111.9395282 33.4225272, -111.9395112 33.422309, -111.9397841 33.4223089))","POINT (-111.93965275444809 33.42241702647118)",,1
,107,1120653000,,,parking,,,"POLYGON ((-111.9380997 33.4268298, -111.9381917 33.4268327, -111.9382166 33.4268126, -111.9382979 33.4268077, -111.9382979 33.426567, -111.9382072 33.4265697, -111.9382058 33.4263858, -111.9380907 33.4263874, -111.9380997 33.4268298))","POINT (-111.93818216874591 33.426631680738446)",,1
,108,1125253247,,yes,,,,"POLYGON ((-111.9372725 33.4211472, -111.9372763 33.4213175, -111.937205 33.4213176, -111.9372046 33.4211475, -111.9372725 33.4211472))","POINT (-111.93723961569057 33.42123314231603)",,1
,109,1159757504,,roof,,,,"POLYGON ((-111.9325484 33.4239742, -111.9325461 33.4236596, -111.9336507 33.4236541, -111.9336575 33.4246007, -111.9331049 33.4246035, -111.9331038 33.4244525, -111.9330337 33.4244529, -111.9330325 33.424288, -111.9326868 33.4242898, -111.9326857 33.424137, -111.9326184 33.4241374, -111.9326172 33.4239739, -111.9325484 33.4239742))","POINT (-111.93317616780222 33.42406746427965)",,1
,110,1180980148,,,,swimming_pool,,"POLYGON ((-111.9328755 33.4116381, -111.9329525 33.4116367, -111.9329498 33.4115302, -111.9328859 33.4115314, -111.9328878 33.4116037, -111.9328746 33.4116039, -111.9328755 33.4116381))","POINT (-111.93291688775415 33.41158632003527)",,1
,111,1221630561,,yes,,,,"POLYGON ((-111.9375653 33.4079288, -111.9377075 33.4079284, -111.9377072 33.4078514, -111.937565 33.4078518, -111.9375653 33.4079288))","POINT (-111.93763625000001 33.407890099999996)",,1
,112,1279403535,,,,swimming_pool,,"POLYGON ((-111.9468729 33.4298305, -111.9468725 33.4298827, -111.9469966 33.4298833, -111.9469971 33.4298312, -111.9468729 33.4298305))","POINT (-111.94693475529664 33.42985692136617)",,1
,113,1287279856,,,parking,,,"POLYGON ((-111.9282605 33.4351259, -111.9289704 33.4351259, -111.9289771 33.4355037, -111.9289222 33.435506, -111.9288458 33.4354736, -111.9288338 33.4352288, -111.9284787 33.4352366, -111.9284816 33.4352841, -111.9282458 33.4352858, -111.9282364 33.4352344, -111.9282632 33.4351695, -111.9282605 33.4351259))","POINT (-111.9286710433596 33.435239801783645)",,1
,114,1292195466,,yes,,,,"POLYGON ((-111.8995012 33.4135319, -111.8993662 33.4135334, -111.899367 33.4135861, -111.8995021 33.4135846, -111.8995012 33.4135319))","POINT (-111.89943412528959 33.41355900324867)",,1
,115,1292280564,,,parking,,,"POLYGON ((-111.9278487 33.433312, -111.9278753 33.433312, -111.9278712 33.433777, -111.9278461 33.433777, -111.9278487 33.433312))","POINT (-111.92786034119925 33.433542251450675)",,1
,116,1302577185,,carport,,,,"POLYGON ((-111.9050275 33.4056328, -111.9053788 33.405637, -111.9053796 33.40559, -111.9050283 33.4055858, -111.9050275 33.4056328))","POINT (-111.90520355 33.40561139999999)",,1
,117,1302584703,,carport,,,,"POLYGON ((-111.9205472 33.4061695, -111.9204883 33.4061677, -111.920484 33.4062616, -111.9205429 33.4062635, -111.9205472 33.4061695))","POINT (-111.92051560518911 33.406215575771355)",,1
,118,1302588668,,yes,shelter,,,"POLYGON ((-111.9474166 33.407272, -111.9474152 33.407245, -111.9474755 33.4072429, -111.9474769 33.4072699, -111.9474166 33.407272))","POINT (-111.94744604999998 33.407257449999996)",,1
,119,1302588704,,carport,,,,"POLYGON ((-111.9499101 33.4059774, -111.949912 33.4061677, -111.9499695 33.4061673, -111.9499676 33.405977, -111.9499101 33.4059774))","POINT (-111.9499398 33.40607235)",,1
,120,,56412,university,,,,"MULTIPOLYGON (((-111.9369179 33.4178581, -111.9372524 33.4178557, -111.9375849 33.4178534, -111.9375913 33.4182589, -111.9372822 33.4182598, -111.937254 33.41826, -111.9372242 33.4182601, -111.9369152 33.4182636, -111.936916 33.4180647, -111.9369179 33.4178581)))","POINT (-111.93725221079312 33.41805859527701)",,1
,121,,14430808,,parking,,,"MULTIPOLYGON (((-111.9421735 33.4267763, -111.9421731 33.4267162, -111.9421731 33.4267162, -111.9421732 33.4266598, -111.9421732 33.4266598, -111.942173 33.426619, -111.942173 33.426619, -111.9421726 33.4265423, -111.9421723 33.4264921, -111.9421723 33.4264921, -111.9421724 33.4264385, -111.9421724 33.4264385, -111.9421724 33.4263978, -111.9421724 33.4263978, -111.9421717 33.4263684, -111.9421717 33.4263684, -111.9421717 33.4263438, -111.9421735 33.4267763)), ((-111.9417101 33.4256495, -111.9418367 33.4256484, -111.9418367 33.4256484, -111.9418829 33.4256485, -111.9418829 33.4256485, -111.9420382 33.4256477, -111.9420382 33.4256477, -111.9420831 33.4256472, -111.9420831 33.4256472, -111.9421475 33.4256463, -111.9421475 33.4256463, -111.942168 33.4256461, -111.9421685 33.4256948, -111.9417101 33.4256495)), ((-111.9421687 33.4257176, -111.9421656 33.425769, -111.9421656 33.425769, -111.9421666 33.4258062, -111.9421666 33.4258062, -111.9421673 33.4258332, -111.9421673 33.4258332, -111.9421691 33.4258573, -111.9421691 33.4258573, -111.9421679 33.4259701, -111.9421679 33.4259701, -111.9421696 33.4260255, -111.9421696 33.4260255, -111.9421697 33.426066, -111.9421697 33.426066, -111.9421701 33.4261367, -111.9421701 33.4261367, -111.9421727 33.4263218, -111.9421727 33.4263218, -111.9421717 33.4263438, -111.9421687 33.4257176)), ((-111.9418323 33.4272806, -111.9417881 33.4272808, -111.9417881 33.4272808, -111.9417023 33.4272809, -111.9417023 33.4272809, -111.941656 33.4272808, -111.941656 33.4272808, -111.941593 33.4272805, -111.941593 33.4272805, -111.9415751 33.4272806, -111.9415752 33.4272655, -111.9415752 33.4272655, -111.9415754 33.4272351, -111.9415754 33.4272351, -111.9415744 33.4272105, -111.9415744 33.4272105, -111.941575 33.4271575, -111.941575 33.4271575, -111.9415753 33.427119, -111.9415753 33.427119, -111.9415737 33.427017, -111.9415737 33.427017, -111.9415736 33.4269772, -111.9415736 33.4269772, -111.9415707 33.4269239, -111.9415707 33.4269239, -111.9415663 33.4267937, -111.9415663 33.4267937, -111.9415662 33.4267546, -111.9415662 33.4267546, -111.9415675 33.4266944, -111.9415675 33.4266944, -111.9415661 33.4265815, -111.9414748 33.4265792, -111.9414752 33.426494, -111.9414752 33.426494, -111.9414761 33.4264705, -111.9414761 33.4264705, -111.941476 33.4264339, -111.9413885 33.4264327, -111.9413896 33.4263082, -111.9418323 33.4272806)), ((-111.9413894 33.4262736, -111.941389 33.4262186, -111.941389 33.4262186, -111.9413882 33.4261973, -111.9413882 33.4261973, -111.941388 33.4261605, -111.941388 33.4261605, -111.9413865 33.4260727, -111.9413865 33.4260727, -111.9413863 33.4260331, -111.9413863 33.4260331, -111.9413882 33.4259284, -111.9413882 33.4259284, -111.9413881 33.4258923, -111.9413881 33.4258923, -111.9413847 33.4257556, -111.9413847 33.4257556, -111.9413847 33.4257193, -111.9413847 33.4257193, -111.9413849 33.4256659, -111.9413849 33.4256659, -111.9413849 33.42565, -111.941444 33.4256499, -111.941444 33.4256499, -111.9414667 33.4256499, -111.9414667 33.4256499, -111.9415338 33.4256486, -111.9415338 33.4256486, -111.9415791 33.4256485, -111.9415791 33.4256485, -111.9416657 33.4256495, -111.9416657 33.4256495, -111.9417101 33.4256495, -111.9413894 33.4262736)), ((-111.9421732 33.4268073, -111.9421733 33.4268369, -111.9421733 33.4268369, -111.9421737 33.4268723, -111.9421737 33.4268723, -111.9421734 33.426982, -111.9421734 33.426982, -111.9421742 33.4270205, -111.9421742 33.4270205, -111.9421753 33.4270746, -111.9421753 33.4270746, -111.9421758 33.4270991, -111.9421758 33.4270991, -111.9421766 33.4271147, -111.9421766 33.4271147, -111.9421763 33.4271526, -111.9421763 33.4271526, -111.9421761 33.4272106, -111.9421761 33.4272106, -111.942176 33.4272308, -111.942176 33.4272308, -111.9421757 33.4272658, -111.9421757 33.4272658, -111.9421763 33.4272806, -111.9421573 33.4272806, -111.9421573 33.4272806, -111.9420918 33.4272794, -111.9420918 33.4272794, -111.942048 33.4272792, -111.942048 33.4272792, -111.9419664 33.42728, -111.9419664 33.42728, -111.9419234 33.4272801, -111.9419234 33.4272801, -111.941855 33.4272809, -111.941855 33.4272809, -111.9418323 33.4272806, -111.9421732 33.4268073)))","POINT (-111.94172917544631 33.426572060673244)",,1
Physical Education East,122,28878299,,university,,,,"POLYGON ((-111.9303417 33.4175043, -111.9312326 33.4174972, -111.931237 33.4180241, -111.9312036 33.4180247, -111.9312047 33.4181777, -111.9311474 33.4181785, -111.931146 33.4181917, -111.93084 33.418194, -111.9308368 33.4181804, -111.9308134 33.4181814, -111.9308131 33.4181445, -111.9308023 33.4181443, -111.9307724 33.4181444, -111.9307447 33.4181445, -111.9307255 33.4181443, -111.9307256 33.4182229, -111.9303525 33.4182235, -111.9303417 33.4175043))","POINT (-111.93078291180879 33.41784788685387)",,1
Lot 3,123,30032029,,,parking,,,"POLYGON ((-111.9375958 33.415193, -111.937609 33.4151369, -111.9373951 33.4150829, -111.9370687 33.4150425, -111.936864 33.4150523, -111.9368646 33.4151609, -111.9367705 33.4151607, -111.9367839 33.416052, -111.9369095 33.4160537, -111.9369126 33.415912, -111.9370585 33.4159546, -111.9371659 33.4160572, -111.9372969 33.4160319, -111.9372448 33.4159765, -111.9373299 33.4159331, -111.9373729 33.4159585, -111.9375171 33.4158021, -111.9375783 33.4157529, -111.9376662 33.4156977, -111.9377402 33.4156622, -111.9378142 33.4156351, -111.9377972 33.4155846, -111.9379561 33.4155494, -111.9378234 33.415285, -111.937764 33.4153093, -111.9375958 33.415193))","POINT (-111.9372448013934 33.41551258282606)",,1
University Center A,124,30421459,,university,,,,"POLYGON ((-111.9224675 33.4234675, -111.9224675 33.4232812, -111.92221 33.4232812, -111.9221242 33.4232024, -111.9221242 33.4229374, -111.9223559 33.4229374, -111.9223559 33.423095, -111.9224074 33.4231379, -111.9224503 33.4231379, -111.9224503 33.4226651, -111.922313 33.4225505, -111.922313 33.4225075, -111.9220469 33.4225075, -111.9220469 33.4225505, -111.921901 33.4226651, -111.9218924 33.4233457, -111.9219353 33.4233457, -111.9220383 33.4234245, -111.9220383 33.4234675, -111.9224675 33.4234675))","POINT (-111.92216189974302 33.4229782292036)",,1
Centerpoint,125,157628483,,yes,parking,,,"POLYGON ((-111.94172 33.4233236, -111.9416149 33.4227786, -111.9416067 33.4227336, -111.9416639 33.4227252, -111.9416539 33.4226794, -111.94178 33.4226612, -111.942131 33.4226108, -111.942142 33.4226651, -111.942192 33.4226578, -111.9423199 33.4232982, -111.942278 33.4233063, -111.942282 33.4233267, -111.942287 33.4233513, -111.941742 33.4234295, -111.94172 33.4233236))","POINT (-111.94196144510104 33.42301989931688)",,1
Adelphi II Commons East,126,257007831,,residential,,,,"POLYGON ((-111.9272814 33.4134102, -111.9272804 33.4133627, -111.9272574 33.4133628, -111.9272574 33.4132442, -111.9273064 33.4132439, -111.9273054 33.4131915, -111.9272544 33.4131918, -111.9272524 33.4130137, -111.9272944 33.4130134, -111.9272934 33.4129429, -111.9269534 33.4129448, -111.9269544 33.4130298, -111.9271394 33.4130287, -111.9271404 33.4131215, -111.9269424 33.4131226, -111.9269434 33.4132118, -111.9271304 33.4132108, -111.9271304 33.4132452, -111.9272324 33.4132447, -111.9272334 33.413302, -111.9269634 33.4133035, -111.9269634 33.4133594, -111.9271564 33.4133584, -111.9271564 33.4134108, -111.9272814 33.4134102))","POINT (-111.92713650454647 33.41315181939515)",,1
,127,288006992,,yes,shelter,,,"POLYGON ((-111.9396396 33.4349281, -111.9395806 33.4349274, -111.9395816 33.4348909, -111.9396396 33.4348916, -111.9396396 33.4349281))","POINT (-111.93961034768998 33.43490955196666)",,1
,128,294244605,,,,swimming_pool,,"POLYGON ((-111.922845 33.419217, -111.9228483 33.4191823, -111.9227759 33.4191672, -111.9227799 33.4191414, -111.9227222 33.4191162, -111.9226874 33.4191241, -111.9226753 33.4191705, -111.9226974 33.4192007, -111.9227893 33.4192203, -111.922845 33.419217))","POINT (-111.92275264644192 33.4191745139009)",,1
Marquee Theatre,129,305485963,,yes,theatre,,,"POLYGON ((-111.9439368 33.4367528, -111.9439173 33.4367586, -111.943871 33.4367628, -111.9438163 33.4367769, -111.9437731 33.4367971, -111.9437362 33.4368261, -111.9437082 33.4368585, -111.943686 33.436902, -111.943679 33.436947, -111.9436832 33.4369858, -111.9436941 33.4370247, -111.9437178 33.4370628, -111.9437441 33.4370918, -111.9437409 33.4370958, -111.9438078 33.4371507, -111.9438398 33.437122, -111.9438566 33.4371373, -111.9439274 33.4370793, -111.9441074 33.4370804, -111.9441448 33.4370507, -111.9442766 33.4370505, -111.9442769 33.4370247, -111.9442965 33.4370246, -111.9442966 33.4368244, -111.9442748 33.4368247, -111.9442747 33.4368093, -111.9440651 33.4368094, -111.944065 33.4367848, -111.9440218 33.4367786, -111.9439781 33.4367798, -111.943943 33.4367869, -111.9439368 33.4367528))","POINT (-111.9439781180689 33.43693967762471)",,1
,130,358285912,,,parking,,,"POLYGON ((-111.9281154 33.4352957, -111.9279696 33.4353794, -111.9277979 33.4353851, -111.9277974 33.4353363, -111.9277411 33.4353374, -111.927732 33.4351605, -111.9276976 33.4351597, -111.9274843 33.4353581, -111.9269567 33.4353694, -111.9268506 33.4353163, -111.9268456 33.4353671, -111.9266827 33.4353647, -111.9266585 33.4353606, -111.9264955 33.4352036, -111.926498 33.4350401, -111.9270244 33.4350385, -111.9271576 33.4351366, -111.9272143 33.4351033, -111.9272943 33.4350808, -111.9273434 33.4350783, -111.9273925 33.4350843, -111.9274466 33.435103, -111.9274917 33.4351343, -111.9276317 33.4350301, -111.9281266 33.4350174, -111.9281239 33.4351374, -111.9281154 33.4352957))","POINT (-111.92731436082745 33.43519751647355)",,1
,131,498318770,,school,,,,"POLYGON ((-111.9419003 33.4081307, -111.9415718 33.4081347, -111.9415681 33.4079184, -111.9415367 33.4079188, -111.941535 33.4078178, -111.9417967 33.4078146, -111.9417986 33.4079196, -111.9418421 33.4079191, -111.9418428 33.4079599, -111.9418973 33.4079592, -111.9419003 33.4081307))","POINT (-111.9417117375208 33.4079830135356)",,1
,132,544156260,,,parking,,,"POLYGON ((-111.925591 33.4236718, -111.9245588 33.4236696, -111.9245631 33.4235112, -111.9245637 33.4233624, -111.9245603 33.4232681, -111.924562 33.423208, -111.9245662 33.4230674, -111.92457 33.4229214, -111.9245753 33.422756, -111.9245789 33.4226016, -111.9247328 33.4226017, -111.9249228 33.4226019, -111.9255043 33.4225897, -111.9255979 33.422591, -111.9255978 33.4226826, -111.925591 33.4236718))","POINT (-111.92508213457926 33.42313499533305)",,1
,133,552027055,,yes,,,,"POLYGON ((-111.94776 33.4250834, -111.9477604 33.4251601, -111.9476156 33.4251607, -111.9476151 33.425084, -111.94776 33.4250834))","POINT (-111.94768777490894 33.42512204558777)",,1
,134,555323464,,yes,toilets,,,"POLYGON ((-111.9419543 33.4305824, -111.9419973 33.4305147, -111.9419163 33.4304789, -111.9418733 33.4305465, -111.9419543 33.4305824))","POINT (-111.9419353055926 33.4305306318991)",,1
,135,576530398,,yes,,,,"POLYGON ((-111.9403212 33.4194141, -111.9401783 33.4194146, -111.940181 33.4193615, -111.9403245 33.4193631, -111.9403212 33.4194141))","POINT (-111.94025077043315 33.419388301318)",,1
,136,588272050,,apartments,,,,"POLYGON ((-111.9150093 33.4192647, -111.9149889 33.4190121, -111.9149289 33.4190155, -111.9149244 33.4189596, -111.9148584 33.4189633, -111.9148833 33.4192718, -111.9150093 33.4192647))","POINT (-111.91493169398741 33.41912610993341)",,1
,137,588904717,,carport,,,,"POLYGON ((-111.9104712 33.4189522, -111.9104698 33.4188018, -111.9104053 33.4188023, -111.9104067 33.4189527, -111.9104712 33.4189522))","POINT (-111.91043825 33.418877249999994)",,1
,138,592246062,,carport,,,,"POLYGON ((-111.9232576 33.4217204, -111.9233237 33.4217196, -111.9233218 33.4216104, -111.9232557 33.4216112, -111.9232576 33.4217204))","POINT (-111.9232897 33.421665399999995)",,1
,139,598629321,,garages,,,,"POLYGON ((-111.9455946 33.4307195, -111.9455946 33.4305973, -111.9453641 33.4305973, -111.9453641 33.4307195, -111.9455946 33.4307195))","POINT (-111.94547935000001 33.430658400000006)",,1
,140,669312191,,yes,,,,"POLYGON ((-111.9157497 33.4082052, -111.9163279 33.4082031, -111.9163291 33.408424, -111.916087 33.4084249, -111.9160868 33.4083882, -111.9159977 33.4083886, -111.9159978 33.4084171, -111.9157508 33.408418, -111.9157497 33.4082052))","POINT (-111.9160420061378 33.408310399063176)",,1
,141,708518774,,roof,,,,"POLYGON ((-111.9121556 33.424174, -111.9121392 33.424174, -111.9121391 33.4240833, -111.9121555 33.4240833, -111.9121556 33.424174))","POINT (-111.91214735 33.42412865000001)",,1
,142,712721420,,yes,,,,"POLYGON ((-111.9113502 33.4141305, -111.9115392 33.4141317, -111.9115362 33.4144493, -111.9113473 33.4144481, -111.9113502 33.4141305))","POINT (-111.91144322516156 33.41428988599379)",,1
,143,807910402,,,parking,,,"POLYGON ((-111.9278992 33.4071194, -111.9276712 33.4071233, -111.9276719 33.4068888, -111.9276498 33.4068893, -111.9276498 33.4068847, -111.9274915 33.406882, -111.9274886 33.4070062, -111.927097 33.4070086, -111.927094 33.4065922, -111.9273707 33.4065911, -111.9273707 33.4065832, -111.9274546 33.4065832, -111.9274545 33.4066247, -111.9278303 33.4066199, -111.9278301 33.4066142, -111.9278828 33.4066142, -111.9279009 33.4066313, -111.9278992 33.4071194))","POINT (-111.92750794208997 33.40681778521303)",,1
,144,815139724,,carport,,,,"POLYGON ((-111.9391428 33.4084922, -111.9390315 33.4084943, -111.9390277 33.4083558, -111.939139 33.4083536, -111.9391428 33.4084922))","POINT (-111.93908525668297 33.40842397458638)",,1
