node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry
312,-96.7083695,43.4941635,10,10,0,,,,residential,POINT (-96.7083695 43.4941635)
313,-96.7085318,43.4920559,10,10,0,,,,residential,POINT (-96.7085318 43.4920559)
314,-96.7672085,43.4911553,10,10,0,,,,residential,POINT (-96.7672085 43.4911553)
315,-96.7673928,43.4911379,10,10,0,,,,residential,POINT (-96.7673928 43.4911379)
316,-96.7683375,43.4911332,10,10,0,,,,residential,POINT (-96.7683375 43.4911332)
317,-96.771911,43.4916714,10,10,0,,,,residential,POINT (-96.771911 43.4916714)
318,-96.7731825,43.4921628,10,10,0,,,,residential,POINT (-96.7731825 43.4921628)
319,-96.7164447,43.4978818,10,10,2,,,,residential,POINT (-96.7164447 43.4978818)
320,-96.7166843,43.4974442,10,10,0,,,,residential,POINT (-96.7166843 43.4974442)
321,-96.718158,43.492246,10,10,0,,,,residential,POINT (-96.718158 43.492246)
322,-96.714832,43.491602,10,10,0,,,,residential,POINT (-96.714832 43.491602)
323,-96.713495,43.490394,10,10,0,,,,residential,POINT (-96.713495 43.490394)
324,-96.71348,43.490312,10,10,0,,,,residential,POINT (-96.71348 43.490312)
325,-96.7134855,43.4896042,10,10,0,,,,residential,POINT (-96.7134855 43.4896042)
326,-96.7134906,43.4894709,10,10,0,,,,residential,POINT (-96.7134906 43.4894709)
327,-96.8096368,43.4960718,10,10,0,,,,residential,POINT (-96.8096368 43.4960718)
328,-96.8096596,43.4932885,10,10,0,,,,residential,POINT (-96.8096596 43.4932885)
329,-96.8096728,43.4916241,10,10,0,,,,residential,POINT (-96.8096728 43.4916241)
330,-96.7871977,43.4609085,50,50,2,,,,tertiary,POINT (-96.7871977 43.4609085)
331,-96.7871662,43.4722929,50,50,0,,,,tertiary,POINT (-96.7871662 43.4722929)
332,-96.787169,43.4753838,50,50,0,,,,tertiary,POINT (-96.787169 43.4753838)
333,-96.787169,43.475418,50,50,0,,,,tertiary,POINT (-96.787169 43.475418)
334,-96.787169,43.4754545,50,50,0,,,,tertiary,POINT (-96.787169 43.4754545)
335,-96.7871864,43.4844493,50,50,0,,,,tertiary,POINT (-96.7871864 43.4844493)
336,-96.8204981,43.4995433,10,10,0,,,,residential,POINT (-96.8204981 43.4995433)
337,-96.820472,43.497447,10,10,0,,,,residential,POINT (-96.820472 43.497447)
338,-96.7383707,43.4946744,10,10,0,,,,residential,POINT (-96.7383707 43.4946744)
339,-96.737694,43.493845,10,10,2,,,,residential,POINT (-96.737694 43.493845)
340,-96.725111,43.4940114,10,10,0,,,,residential,POINT (-96.725111 43.4940114)
341,-96.7259693,43.49372,10,10,2,,,,residential,POINT (-96.7259693 43.49372)
342,-96.7925897,43.5002806,50,50,0,,,,secondary,POINT (-96.7925897 43.5002806)
343,-96.7363959,43.4968519,10,10,0,,,,residential,POINT (-96.7363959 43.4968519)
344,-96.7355493,43.4973829,10,10,0,,,,residential,POINT (-96.7355493 43.4973829)
345,-96.7344855,43.4976826,10,10,0,,,,residential,POINT (-96.7344855 43.4976826)
346,-96.7291102,43.4961852,10,10,0,,,,residential,POINT (-96.7291102 43.4961852)
347,-96.728747,43.4963348,10,10,2,,,,residential,POINT (-96.728747 43.4963348)
348,-96.732925,43.492202,10,10,0,,,,residential,POINT (-96.732925 43.492202)
349,-96.7341,43.491771,10,10,0,,,,residential,POINT (-96.7341 43.491771)
350,-96.732806,43.492692,10,10,2,,,,residential,POINT (-96.732806 43.492692)
351,-96.720228,43.497516,10,10,0,,,,residential,POINT (-96.720228 43.497516)
352,-96.7178504,43.4974836,10,10,0,,,,residential,POINT (-96.7178504 43.4974836)
353,-96.7148353,43.4971971,10,10,0,,,,residential,POINT (-96.7148353 43.4971971)
354,-96.713723,43.4972465,10,10,0,,,,residential,POINT (-96.713723 43.4972465)
355,-96.7988099,43.494885,10,10,0,,,,residential,POINT (-96.7988099 43.494885)
356,-96.7988031,43.497287,10,10,0,,,,residential,POINT (-96.7988031 43.497287)
357,-96.7988136,43.4996827,10,10,0,,,,residential,POINT (-96.7988136 43.4996827)
358,-96.7207188,43.4944943,10,10,0,,,,residential,POINT (-96.7207188 43.4944943)
359,-96.721573,43.494001,10,10,0,,,,residential,POINT (-96.721573 43.494001)
360,-96.723845,43.493049,10,10,0,,,,residential,POINT (-96.723845 43.493049)
361,-96.795488,43.4956694,10,10,0,,,,residential,POINT (-96.795488 43.4956694)
362,-96.7034616,43.5003351,10,10,0,,,,residential,POINT (-96.7034616 43.5003351)
363,-96.7034581,43.4998492,10,10,0,,,,residential,POINT (-96.7034581 43.4998492)
364,-96.7041823,43.4951539,10,10,0,,,,residential,POINT (-96.7041823 43.4951539)
365,-96.7044203,43.4943149,10,10,0,,,,residential,POINT (-96.7044203 43.4943149)
366,-96.704555,43.493537,10,10,0,,,,residential,POINT (-96.704555 43.493537)
367,-96.8004962,43.4943142,10,10,0,,,,residential,POINT (-96.8004962 43.4943142)
368,-96.8007419,43.4940436,10,10,2,,,,residential,POINT (-96.8007419 43.4940436)
369,-96.7712244,43.4737036,10,10,2,,,,residential,POINT (-96.7712244 43.4737036)
370,-96.7707314,43.4736886,10,10,0,,,,residential,POINT (-96.7707314 43.4736886)
371,-96.7396955,43.4945924,50,50,0,,,,tertiary,POINT (-96.7396955 43.4945924)
372,-96.739603,43.493841,10,10,2,,,,residential,POINT (-96.739603 43.493841)
373,-96.8193694,43.4995488,10,10,0,,,,residential,POINT (-96.8193694 43.4995488)
374,-96.819355,43.4974251,10,10,0,,,,residential,POINT (-96.819355 43.4974251)
375,-96.8052008,43.499689,10,10,0,,,,residential,POINT (-96.8052008 43.499689)
376,-96.8051968,43.4989122,10,10,0,,,,residential,POINT (-96.8051968 43.4989122)
377,-96.8051879,43.4981152,10,10,0,,,,residential,POINT (-96.8051879 43.4981152)
378,-96.8051884,43.4972976,10,10,0,,,,residential,POINT (-96.8051884 43.4972976)
379,-96.8051832,43.4961716,10,10,0,,,,residential,POINT (-96.8051832 43.4961716)
380,-96.8051883,43.4940632,10,10,0,,,,residential,POINT (-96.8051883 43.4940632)
381,-96.7370363,43.4955929,10,10,2,,,,residential,POINT (-96.7370363 43.4955929)
382,-96.713378,43.4947686,10,10,0,,,,residential,POINT (-96.713378 43.4947686)
383,-96.7077373,43.4941216,10,10,0,,,,residential,POINT (-96.7077373 43.4941216)
384,-96.703441,43.49351,10,10,0,,,,residential,POINT (-96.703441 43.49351)
385,-96.7372486,43.4976168,10,10,0,,,,residential,POINT (-96.7372486 43.4976168)
386,-96.7367087,43.4980414,10,10,2,,,,residential,POINT (-96.7367087 43.4980414)
387,-96.73419,43.495982,10,10,0,,,,residential,POINT (-96.73419 43.495982)
388,-96.7077282,43.4950319,50,50,0,,,,secondary,POINT (-96.7077282 43.4950319)
389,-96.7137463,43.4952775,10,10,0,,,,residential,POINT (-96.7137463 43.4952775)
390,-96.739839,43.497774,10,10,0,,,,residential,POINT (-96.739839 43.497774)
391,-96.7416967,43.4979587,10,10,2,,,,residential,POINT (-96.7416967 43.4979587)
392,-96.8145571,43.4906595,10,10,0,,,,residential,POINT (-96.8145571 43.4906595)
393,-96.814535,43.492412,10,10,0,,,,residential,POINT (-96.814535 43.492412)
394,-96.8145557,43.4932752,50,50,0,,,,tertiary,POINT (-96.8145557 43.4932752)
395,-96.718947,43.496408,10,10,0,,,,residential,POINT (-96.718947 43.496408)
396,-96.7178036,43.4954097,10,10,2,,,,residential,POINT (-96.7178036 43.4954097)
397,-96.8062758,43.4954849,50,50,0,,,,tertiary,POINT (-96.8062758 43.4954849)
398,-96.8074588,43.4954835,10,10,0,,,,residential,POINT (-96.8074588 43.4954835)
399,-96.7130669,43.493136,10,10,0,,,,residential,POINT (-96.7130669 43.493136)
400,-96.7105216,43.4916945,10,10,0,,,,residential,POINT (-96.7105216 43.4916945)
401,-96.7578032,43.500347,50,50,0,,,,secondary,POINT (-96.7578032 43.500347)
402,-96.7609979,43.5003461,50,50,0,,,,secondary,POINT (-96.7609979 43.5003461)
403,-96.7622528,43.5003448,50,50,0,,,,secondary,POINT (-96.7622528 43.5003448)
404,-96.7658602,43.5003384,50,50,0,signal,,,secondary,POINT (-96.7658602 43.5003384)
405,-96.7665224,43.5003365,50,50,0,,,,secondary,POINT (-96.7665224 43.5003365)
406,-96.7682287,43.5003329,50,50,0,,,,secondary,POINT (-96.7682287 43.5003329)
407,-96.7695396,43.5003413,50,50,0,,,,secondary,POINT (-96.7695396 43.5003413)
408,-96.7707887,43.500342,50,50,0,signal,,,secondary,POINT (-96.7707887 43.500342)
409,-96.7709314,43.500342,50,50,0,,,,secondary,POINT (-96.7709314 43.500342)
410,-96.7710314,43.5003398,50,50,0,,,,secondary,POINT (-96.7710314 43.5003398)
411,-96.7311006,43.5002926,50,50,0,,,,secondary,POINT (-96.7311006 43.5002926)
412,-96.7312954,43.5002859,50,50,0,signal,,,secondary,POINT (-96.7312954 43.5002859)
413,-96.7343487,43.5003407,50,50,0,,,,secondary,POINT (-96.7343487 43.5003407)
414,-96.7368646,43.5003445,50,50,0,,,,secondary,POINT (-96.7368646 43.5003445)
415,-96.739303,43.500343,50,50,0,,,,secondary,POINT (-96.739303 43.500343)
416,-96.744187,43.5003597,50,50,0,,,,secondary,POINT (-96.744187 43.5003597)
417,-96.7451753,43.500361,50,50,0,,,,secondary,POINT (-96.7451753 43.500361)
418,-96.745311,43.5003611,50,50,0,,,,secondary,POINT (-96.745311 43.5003611)
419,-96.7480082,43.500364,50,50,0,signal,,,secondary,POINT (-96.7480082 43.500364)
420,-96.7019068,43.4936702,10,10,0,,,,residential,POINT (-96.7019068 43.4936702)
421,-96.701781,43.49482,10,10,0,,,,residential,POINT (-96.701781 43.49482)
422,-96.7597852,43.489783,50,50,0,,,,secondary,POINT (-96.7597852 43.489783)
423,-96.7638934,43.4898236,50,50,0,,,,tertiary,POINT (-96.7638934 43.4898236)
426,-96.826311,43.490064,50,50,0,,,,tertiary,POINT (-96.826311 43.490064)
427,-96.9248363,43.4902018,50,50,2,,,,tertiary,POINT (-96.9248363 43.4902018)
428,-96.7505793,43.4828615,10,10,2,,,,residential,POINT (-96.7505793 43.4828615)
429,-96.748678,43.482481,10,10,0,,,,residential,POINT (-96.748678 43.482481)
430,-96.7473142,43.4822938,50,50,0,,,,tertiary,POINT (-96.7473142 43.4822938)
431,-96.8039601,43.4958115,10,10,0,,,,residential,POINT (-96.8039601 43.4958115)
432,-96.8026423,43.4952458,10,10,0,,,,residential,POINT (-96.8026423 43.4952458)
433,-96.8017163,43.4948368,10,10,0,,,,residential,POINT (-96.8017163 43.4948368)
434,-96.7310613,43.5001427,50,50,0,signal,,,primary,POINT (-96.7310613 43.5001427)
435,-96.7308195,43.4995939,50,50,0,,,,primary,POINT (-96.7308195 43.4995939)
436,-96.7294419,43.4980973,50,50,0,signal,,,primary,POINT (-96.7294419 43.4980973)
437,-96.7293142,43.4979747,50,50,0,,,,primary,POINT (-96.7293142 43.4979747)
438,-96.7291979,43.4978661,50,50,0,signal,,,primary,POINT (-96.7291979 43.4978661)
439,-96.7286317,43.497345,50,50,0,,,,primary,POINT (-96.7286317 43.497345)
440,-96.7623824,43.478032,10,10,0,,,,residential,POINT (-96.7623824 43.478032)
441,-96.7646725,43.4804006,10,10,0,,,,residential,POINT (-96.7646725 43.4804006)
442,-96.7623431,43.4810708,10,10,0,,,,residential,POINT (-96.7623431 43.4810708)
443,-96.7673174,43.4802675,10,10,0,,,,residential,POINT (-96.7673174 43.4802675)
444,-96.7671487,43.4802657,10,10,0,,,,residential,POINT (-96.7671487 43.4802657)
445,-96.7665108,43.4802642,10,10,0,,,,residential,POINT (-96.7665108 43.4802642)
446,-96.7624084,43.4797873,10,10,0,,,,residential,POINT (-96.7624084 43.4797873)
447,-96.7606045,43.4805711,10,10,0,,,,residential,POINT (-96.7606045 43.4805711)
448,-96.757304,43.480053,10,10,0,,,,residential,POINT (-96.757304 43.480053)
449,-96.7565727,43.4800472,10,10,0,,,,residential,POINT (-96.7565727 43.4800472)
450,-96.7536828,43.4801112,10,10,0,,,,residential,POINT (-96.7536828 43.4801112)
451,-96.7527187,43.4793624,10,10,0,,,,residential,POINT (-96.7527187 43.4793624)
452,-96.7518003,43.4786491,10,10,0,,,,residential,POINT (-96.7518003 43.4786491)
453,-96.7506715,43.4783813,10,10,0,,,,residential,POINT (-96.7506715 43.4783813)
454,-96.749884,43.4786233,10,10,0,,,,residential,POINT (-96.749884 43.4786233)
455,-96.7482173,43.4789151,10,10,0,,,,residential,POINT (-96.7482173 43.4789151)
456,-96.7473153,43.4789204,10,10,0,,,,residential,POINT (-96.7473153 43.4789204)
457,-96.7084698,43.4952222,10,10,2,,,,residential,POINT (-96.7084698 43.4952222)
458,-96.7420251,43.4994157,10,10,0,,,,residential,POINT (-96.7420251 43.4994157)
459,-96.7417728,43.4996254,10,10,2,,,,residential,POINT (-96.7417728 43.4996254)
460,-96.7434976,43.4724802,10,10,0,,,,residential,POINT (-96.7434976 43.4724802)
461,-96.7435457,43.4745273,10,10,0,,,,residential,POINT (-96.7435457 43.4745273)
462,-96.7435349,43.4752001,10,10,0,,,,residential,POINT (-96.7435349 43.4752001)
463,-96.722778,43.496233,10,10,0,,,,residential,POINT (-96.722778 43.496233)
464,-96.7214818,43.4951726,10,10,0,,,,residential,POINT (-96.7214818 43.4951726)
465,-96.717183,43.49308,10,10,0,,,,residential,POINT (-96.717183 43.49308)
466,-96.7673074,43.4788077,10,10,0,,,,residential,POINT (-96.7673074 43.4788077)
467,-96.800258,43.5002961,10,10,0,signal,,,residential,POINT (-96.800258 43.5002961)
468,-96.8002668,43.4996867,10,10,0,,,,residential,POINT (-96.8002668 43.4996867)
469,-96.8005241,43.4991375,10,10,0,,,,residential,POINT (-96.8005241 43.4991375)
470,-96.8009806,43.4972892,10,10,0,,,,residential,POINT (-96.8009806 43.4972892)
471,-96.8011728,43.495677,10,10,0,,,,residential,POINT (-96.8011728 43.495677)
472,-96.8018669,43.494018,10,10,0,,,,residential,POINT (-96.8018669 43.494018)
473,-96.801876,43.4932167,10,10,0,,,,residential,POINT (-96.801876 43.4932167)
474,-96.7737832,43.4899052,10,10,0,,,,residential,POINT (-96.7737832 43.4899052)
475,-96.722506,43.4995102,10,10,0,,,,residential,POINT (-96.722506 43.4995102)
476,-96.721474,43.4995247,10,10,0,,,,residential,POINT (-96.721474 43.4995247)
477,-96.717786,43.499535,10,10,0,,,,residential,POINT (-96.717786 43.499535)
478,-96.7618407,43.4820082,10,10,0,,,,residential,POINT (-96.7618407 43.4820082)
479,-96.7618814,43.4828402,10,10,0,,,,residential,POINT (-96.7618814 43.4828402)
480,-96.7625068,43.4835209,10,10,0,,,,residential,POINT (-96.7625068 43.4835209)
481,-96.7331286,43.4988252,10,10,2,,,,residential,POINT (-96.7331286 43.4988252)
482,-96.736148,43.491799,10,10,0,,,,residential,POINT (-96.736148 43.491799)
483,-96.7360217,43.4896489,10,10,0,,,,residential,POINT (-96.7360217 43.4896489)
484,-96.736019,43.4895764,10,10,0,,,,residential,POINT (-96.736019 43.4895764)
485,-96.7400409,43.498643,10,10,0,,,,residential,POINT (-96.7400409 43.498643)
486,-96.722446,43.492769,10,10,0,,,,residential,POINT (-96.722446 43.492769)
487,-96.6877923,43.4748529,10,10,2,,,,residential,POINT (-96.6877923 43.4748529)
488,-96.7075475,43.4750288,10,10,0,,,,residential,POINT (-96.7075475 43.4750288)
489,-96.7716708,43.4752152,50,50,0,,,,tertiary,POINT (-96.7716708 43.4752152)
490,-96.7717273,43.4747741,10,10,0,,,,residential,POINT (-96.7717273 43.4747741)
491,-96.7724279,43.4727444,10,10,0,,,,residential,POINT (-96.7724279 43.4727444)
492,-96.7724306,43.471915,10,10,0,,,,residential,POINT (-96.7724306 43.471915)
493,-96.7724196,43.4710769,10,10,0,,,,residential,POINT (-96.7724196 43.4710769)
494,-96.7724248,43.4702689,10,10,0,,,,residential,POINT (-96.7724248 43.4702689)
495,-96.7724292,43.469428,10,10,0,,,,residential,POINT (-96.7724292 43.469428)
496,-96.7724297,43.4685954,10,10,0,,,,residential,POINT (-96.7724297 43.4685954)
497,-96.772434,43.4681012,10,10,2,,,,residential,POINT (-96.772434 43.4681012)
498,-96.7175324,43.489488,10,10,0,,,,residential,POINT (-96.7175324 43.489488)
499,-96.7175324,43.4896162,10,10,0,,,,residential,POINT (-96.7175324 43.4896162)
500,-96.7175262,43.4901368,10,10,0,,,,residential,POINT (-96.7175262 43.4901368)
501,-96.7188266,43.4901504,10,10,2,,,,residential,POINT (-96.7188266 43.4901504)
502,-96.8169163,43.490661,10,10,0,,,,residential,POINT (-96.8169163 43.490661)
503,-96.812035,43.490818,10,10,0,,,,residential,POINT (-96.812035 43.490818)
504,-96.7290812,43.495495,10,10,0,,,,residential,POINT (-96.7290812 43.495495)
505,-96.7283697,43.4953291,10,10,2,,,,residential,POINT (-96.7283697 43.4953291)
506,-96.717612,43.496351,10,10,0,,,,residential,POINT (-96.717612 43.496351)
507,-96.7177898,43.498772,10,10,0,,,,residential,POINT (-96.7177898 43.498772)
508,-96.7179621,43.5003389,50,50,0,,,,secondary,POINT (-96.7179621 43.5003389)
509,-96.735163,43.498721,10,10,2,,,,residential,POINT (-96.735163 43.498721)
510,-96.8062678,43.4996881,50,50,0,,,,tertiary,POINT (-96.8062678 43.4996881)
511,-96.8014603,43.4996917,10,10,0,,,,residential,POINT (-96.8014603 43.4996917)
512,-96.7977183,43.49969,10,10,0,,,,residential,POINT (-96.7977183 43.49969)
513,-96.7966338,43.499685,10,10,0,,,,residential,POINT (-96.7966338 43.499685)
514,-96.7955071,43.499683,10,10,0,,,,residential,POINT (-96.7955071 43.499683)
515,-96.7946739,43.499681,10,10,0,,,,residential,POINT (-96.7946739 43.499681)
516,-96.8182651,43.4995165,10,10,0,,,,residential,POINT (-96.8182651 43.4995165)
517,-96.8216127,43.4995198,10,10,0,,,,residential,POINT (-96.8216127 43.4995198)
518,-96.7567405,43.5005856,50,50,0,,,,motorway,POINT (-96.7567405 43.5005856)
519,-96.7865972,43.4920529,50,50,0,,,,motorway,POINT (-96.7865972 43.4920529)
520,-96.7296302,43.4966143,10,10,0,,,,residential,POINT (-96.7296302 43.4966143)
521,-96.7293297,43.4970325,10,10,2,,,,residential,POINT (-96.7293297 43.4970325)
522,-96.804152,43.4940492,10,10,0,,,,residential,POINT (-96.804152 43.4940492)
523,-96.8019554,43.498831,10,10,0,,,,residential,POINT (-96.8019554 43.498831)
524,-96.8182265,43.4988834,10,10,0,,,,residential,POINT (-96.8182265 43.4988834)
525,-96.8170629,43.4988795,10,10,0,,,,residential,POINT (-96.8170629 43.4988795)
526,-96.8164943,43.4988743,10,10,2,,,,residential,POINT (-96.8164943 43.4988743)
527,-96.7595025,43.4908287,10,10,0,,,,residential,POINT (-96.7595025 43.4908287)
528,-96.7604222,43.4913762,10,10,0,,,,residential,POINT (-96.7604222 43.4913762)
529,-96.7638728,43.4928226,50,50,0,,,,tertiary,POINT (-96.7638728 43.4928226)
530,-96.8074753,43.4932917,50,50,0,,,,tertiary,POINT (-96.8074753 43.4932917)
531,-96.7113277,43.4903216,10,10,0,,,,residential,POINT (-96.7113277 43.4903216)
532,-96.7077012,43.4912296,50,50,0,,,,secondary,POINT (-96.7077012 43.4912296)
533,-96.8118005,43.4969254,10,10,0,,,,residential,POINT (-96.8118005 43.4969254)
534,-96.8156291,43.4969207,10,10,0,,,,residential,POINT (-96.8156291 43.4969207)
535,-96.7187052,43.4916611,10,10,2,,,,residential,POINT (-96.7187052 43.4916611)
536,-96.7139107,43.4982038,10,10,0,,,,residential,POINT (-96.7139107 43.4982038)
537,-96.7128534,43.4982429,10,10,0,,,,residential,POINT (-96.7128534 43.4982429)
538,-96.7966261,43.4972853,10,10,0,,,,residential,POINT (-96.7966261 43.4972853)
539,-96.7966419,43.4948791,10,10,0,,,,residential,POINT (-96.7966419 43.4948791)
540,-96.761352,43.4932131,10,10,0,,,,residential,POINT (-96.761352 43.4932131)
541,-96.759195,43.49208,10,10,0,,,,residential,POINT (-96.759195 43.49208)
542,-96.7606731,43.4911691,10,10,2,,,,residential,POINT (-96.7606731 43.4911691)
543,-96.7242563,43.4974827,10,10,2,,,,residential,POINT (-96.7242563 43.4974827)
544,-96.723515,43.498004,10,10,0,,,,residential,POINT (-96.723515 43.498004)
545,-96.7406033,43.4987401,10,10,0,,,,residential,POINT (-96.7406033 43.4987401)
546,-96.740245,43.4996587,10,10,2,,,,residential,POINT (-96.740245 43.4996587)
547,-96.741734,43.496601,10,10,2,,,,residential,POINT (-96.741734 43.496601)
548,-96.7123764,43.4920681,10,10,0,,,,residential,POINT (-96.7123764 43.4920681)
549,-96.7119897,43.4921622,10,10,2,,,,residential,POINT (-96.7119897 43.4921622)
550,-96.7645468,43.4819639,10,10,2,,,,residential,POINT (-96.7645468 43.4819639)
551,-96.7274119,43.4880799,10,10,0,,,,residential,POINT (-96.7274119 43.4880799)
552,-96.80207,43.4981104,10,10,0,,,,residential,POINT (-96.80207 43.4981104)
553,-96.8214691,43.4977026,10,10,0,,,,residential,POINT (-96.8214691 43.4977026)
554,-96.73222,43.49125,10,10,0,,,,residential,POINT (-96.73222 43.49125)
555,-96.729934,43.490875,10,10,0,,,,residential,POINT (-96.729934 43.490875)
556,-96.730003,43.4896666,10,10,0,,,,residential,POINT (-96.730003 43.4896666)
557,-96.761782,43.494371,50,50,0,,,,tertiary,POINT (-96.761782 43.494371)
558,-96.7954891,43.4964808,10,10,0,,,,residential,POINT (-96.7954891 43.4964808)
559,-96.7235432,43.4895154,10,10,0,,,,residential,POINT (-96.7235432 43.4895154)
560,-96.7235424,43.4896406,10,10,0,,,,residential,POINT (-96.7235424 43.4896406)
561,-96.7236459,43.4901976,10,10,0,,,,residential,POINT (-96.7236459 43.4901976)
562,-96.783427,43.4754322,10,10,0,,,,residential,POINT (-96.783427 43.4754322)
563,-96.783387,43.4778,10,10,2,,,,residential,POINT (-96.783387 43.4778)
564,-96.7635747,43.4661374,10,10,0,,,,residential,POINT (-96.7635747 43.4661374)
565,-96.763419,43.467324,10,10,2,,,,residential,POINT (-96.763419 43.467324)
